encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
x265,1080p,DinnerSceneCropped_2k,37,superfast,0.026726,1660.89,36.8259,39.7334,44.4421,37.483631,524.1011852,44.113527,11.880737
x265,1080p,DinnerSceneCropped_2k,37,ultrafast,0.026587,1652.3,36.7934,39.7058,44.4026,37.451,141.967581,43.518656,3.262223
x265,1080p,DinnerSceneCropped_2k,37,veryfast,0.026087,1621.22,36.8245,39.7323,44.4618,37.483569,536.804473,43.766957,12.265063
x265,720p,DrivingPOV_720p,22,fast,1.303092,71983.78,42.2255,44.7992,43.8685,42.489044,505.48434725,39.9224282259742,12.6616633735
x265,720p,DrivingPOV_720p,22,faster,1.303066,71982.36,42.2255,44.7992,43.8685,42.489044,504.651631625,39.7445975461017,12.69736424025
x265,720p,DrivingPOV_720p,22,medium,1.30469,72072.05,42.2402,44.7927,43.8688,42.501519,532.5655556,40.0129247785832,13.3098382222
x265,720p,DrivingPOV_720p,22,superfast,1.301776,71911.09,42.1804,44.7291,43.8211,42.442237,475.039226,40.7260887347311,11.6642486612
x265,720p,DrivingPOV_720p,22,ultrafast,1.420065,78445.46,41.4411,44.6219,43.7413,41.783662,131.836135777778,40.085106597279,3.28890570511111
x265,720p,DrivingPOV_720p,22,veryfast,1.303066,71982.36,42.2255,44.7992,43.8685,42.489044,502.313277,39.3858119887304,12.7536605604
x265,720p,DrivingPOV_720p,27,fast,0.768263,42439.41,38.4574,42.1655,41.9591,38.908012,425.1353862,40.5379822183418,10.4873346658
x265,720p,DrivingPOV_720p,27,faster,0.768237,42437.99,38.4574,42.1655,41.9591,38.908012,427.206743,40.6641297355204,10.5057392296
x265,720p,DrivingPOV_720p,27,medium,0.769664,42516.82,38.4679,42.1619,41.9459,38.91615,451.466632,40.3429270402135,11.1907257386154
x265,720p,DrivingPOV_720p,27,superfast,0.76734,42388.43,38.3845,42.0909,41.8909,38.8353,403.8738438,41.3717156200358,9.762076282
x265,720p,DrivingPOV_720p,27,ultrafast,0.837293,46252.7,37.7025,42.1854,42.0129,38.252081,110.736096857143,40.6650038274983,2.72313012257143
x265,720p,DrivingPOV_720p,27,veryfast,0.768237,42437.99,38.4574,42.1655,41.9591,38.908012,427.2833542,40.7727285251086,10.479636013
x265,720p,DrivingPOV_720p,32,fast,0.431433,23832.7,35.0308,40.1178,40.564,35.694562,360.7785074,41.4615621339948,8.7015174738
x265,720p,DrivingPOV_720p,32,faster,0.431408,23831.28,35.0308,40.1178,40.564,35.694562,360.707487,41.1763149753604,8.7600720758
x265,720p,DrivingPOV_720p,32,medium,0.431177,23818.54,35.0382,40.094,40.544,35.6983,381.7673698,41.4628765386138,9.207450174
x265,720p,DrivingPOV_720p,32,superfast,0.431519,23837.42,34.9456,40.0277,40.4846,35.609419,341.84058,42.0305824519461,8.1331392538
x265,720p,DrivingPOV_720p,32,ultrafast,0.461416,25488.95,34.3116,40.3646,40.8016,35.095537,93.9730255,41.3586974420024,2.27214664175
x265,720p,DrivingPOV_720p,32,veryfast,0.431408,23831.28,35.0308,40.1178,40.564,35.694562,360.366399,41.4012868146349,8.7042318422
x265,720p,DrivingPOV_720p,37,fast,0.233092,12876.16,31.985,38.6246,39.4614,32.86725,308.1463426,42.2834517375024,7.2876345222
x265,720p,DrivingPOV_720p,37,faster,0.233066,12874.74,31.985,38.6246,39.4614,32.86725,308.2069135,42.0685986290492,7.3262938045
x265,720p,DrivingPOV_720p,37,medium,0.233639,12906.37,31.9941,38.61,39.4306,32.872375,323.4087664,41.9868405532889,7.7026221106
x265,720p,DrivingPOV_720p,37,superfast,0.233433,12895.04,31.9193,38.5661,39.3885,32.80155,294.4509672,42.9801592420293,6.8508579864
x265,720p,DrivingPOV_720p,37,ultrafast,0.243114,13429.82,31.4278,38.9645,39.8288,32.423906,81.7358134,42.153262258883,1.9390151324
x265,720p,DrivingPOV_720p,37,veryfast,0.233066,12874.74,31.985,38.6246,39.4614,32.86725,308.886951,42.2635970263572,7.308581681
x265,4K,FoodMarket2_4k,22,fast,0.380252,189048.75,44.553,48.2226,48.2891,45.015856,3835.8069404,42.6491242565918,89.9387034848
x265,4K,FoodMarket2_4k,22,faster,0.380249,189047.34,44.553,48.2226,48.2891,45.015856,3827.3610715,42.5680778242275,89.9115315308333
x265,4K,FoodMarket2_4k,22,medium,0.379781,188814.64,44.5605,48.2322,48.2962,45.023463,4009.875835125,42.4476424644481,94.466396773
x265,4K,FoodMarket2_4k,22,superfast,0.38032,189082.73,44.5237,48.1778,48.2401,44.984356,3637.5438035,42.6655116830226,85.257240802
x265,4K,FoodMarket2_4k,22,ultrafast,0.383622,190724.36,44.4462,48.1455,48.2223,44.913412,958.708764846154,42.7828718840082,22.4087052277692
x265,4K,FoodMarket2_4k,22,veryfast,0.380249,189047.34,44.553,48.2226,48.2891,45.015856,3817.55225425,42.5300426982946,89.76130782025
x265,4K,FoodMarket2_4k,27,fast,0.212446,105621.34,42.6577,45.7833,45.9785,43.0606,3159.244745,43.0495946891157,73.3861669968
x265,4K,FoodMarket2_4k,27,faster,0.212444,105619.91,42.6577,45.7833,45.9785,43.0606,3166.143494,43.183978024052,73.3175506026
x265,4K,FoodMarket2_4k,27,medium,0.212053,105425.93,42.6636,45.7974,45.9968,43.067788,3330.5765202,43.2228331171999,77.0559512184
x265,4K,FoodMarket2_4k,27,superfast,0.212915,105854.03,42.6196,45.7761,45.9689,43.026212,3058.79621,43.4494218417891,70.399008326
x265,4K,FoodMarket2_4k,27,ultrafast,0.214659,106721.09,42.5368,45.7804,45.991,42.955413,806.817575888889,43.4838797444964,18.554406383
x265,4K,FoodMarket2_4k,27,veryfast,0.212444,105619.91,42.6577,45.7833,45.9785,43.0606,3172.35341,43.204287492029,73.4268192846667
x265,4K,FoodMarket2_4k,32,fast,0.123057,61179.7,40.4372,43.6941,44.0079,40.863925,2753.09683375,43.4315775187078,63.38928933825
x265,4K,FoodMarket2_4k,32,faster,0.123054,61178.28,40.4372,43.6941,44.0079,40.863925,2739.661037,43.4648916185964,63.031585608
x265,4K,FoodMarket2_4k,32,medium,0.122667,60986.18,40.4462,43.7108,44.0262,40.873987,2882.843755,43.5860520430227,66.141428734
x265,4K,FoodMarket2_4k,32,superfast,0.123432,61366.14,40.4003,43.6975,44.0105,40.832012,2648.084908,43.5947672889912,60.7431825578
x265,4K,FoodMarket2_4k,32,ultrafast,0.123974,61635.65,40.3034,43.714,44.0341,40.749731,726.320205,43.805052638777,16.5807403769
x265,4K,FoodMarket2_4k,32,veryfast,0.123054,61178.28,40.4372,43.6941,44.0079,40.863925,2742.1394645,43.50765161977,63.0266025035
x265,4K,FoodMarket2_4k,37,fast,0.073335,36459.64,37.909,42.0857,42.4544,38.454131,2458.8746866,43.7769958460985,56.1681915142
x265,4K,FoodMarket2_4k,37,faster,0.073332,36458.23,37.909,42.0857,42.4544,38.454131,2453.36397891667,43.5539883363024,56.3292610535
x265,4K,FoodMarket2_4k,37,medium,0.07327,36427.55,37.9174,42.1048,42.4688,38.463575,2568.46072475,43.6237962368203,58.877515171
x265,4K,FoodMarket2_4k,37,superfast,0.073887,36734.34,37.9031,42.1074,42.4689,38.451231,2382.50484314286,43.8021908215294,54.3923671044286
x265,4K,FoodMarket2_4k,37,ultrafast,0.073927,36754.17,37.8166,42.116,42.4767,38.376569,675.768097571429,44.1060865811523,15.3214249994286
x265,4K,FoodMarket2_4k,37,veryfast,0.073332,36458.23,37.909,42.0857,42.4544,38.454131,2454.6797264,43.6312523424293,56.259666973
x265,1080p,FoodMarket_2k,22,fast,0.780489,97008.28,41.6162,44.7578,45.2908,42.042212,1145.239149,40.922531,27.98554
x265,1080p,FoodMarket_2k,22,faster,0.780477,97006.86,41.6162,44.7578,45.2908,42.042212,1148.2820335,41.025588,27.989411
x265,1080p,FoodMarket_2k,22,medium,0.77968,96907.73,41.623,44.7585,45.2895,42.048125,1232.890081,40.617131,30.353943
x265,1080p,FoodMarket_2k,22,superfast,0.779391,96871.87,41.5957,44.7455,45.2678,42.022069,1084.83004775,41.40053,26.203289
x265,1080p,FoodMarket_2k,22,ultrafast,0.794076,98697.09,41.4159,44.6908,45.247,41.860025,286.6936144,41.083884,6.97825
x265,1080p,FoodMarket_2k,22,veryfast,0.780477,97006.86,41.6162,44.7578,45.2908,42.042212,1151.9796865,41.029028,28.077187
x265,1080p,FoodMarket_2k,27,fast,0.346364,43050.18,39.1304,42.8587,43.7343,39.651162,879.778724,42.135481,20.87976
x265,1080p,FoodMarket_2k,27,faster,0.346353,43048.76,39.1304,42.8587,43.7343,39.651162,886.5466562,42.0693,21.073482
x265,1080p,FoodMarket_2k,27,medium,0.346011,43006.28,39.1341,42.8581,43.7393,39.654675,945.446554,42.298854,22.351588
x265,1080p,FoodMarket_2k,27,superfast,0.347044,43134.66,39.0952,42.8493,43.7193,39.618837,838.76123425,42.394895,19.784487
x265,1080p,FoodMarket_2k,27,ultrafast,0.360738,44836.7,38.9598,42.8466,43.7718,39.503475,220.29774475,42.088207,5.234192
x265,1080p,FoodMarket_2k,27,veryfast,0.346353,43048.76,39.1304,42.8587,43.7343,39.651162,883.8940385,42.247011,20.922049
x265,1080p,FoodMarket_2k,32,fast,0.180739,22464.37,37.1189,41.4723,42.426,37.722681,718.5057536,42.997366,16.71046
x265,1080p,FoodMarket_2k,32,faster,0.180728,22462.95,37.1189,41.4723,42.426,37.722681,713.17093425,42.861048,16.639139
x265,1080p,FoodMarket_2k,32,medium,0.179983,22370.44,37.1238,41.4734,42.4341,37.727544,765.8357354,43.125679,17.75823
x265,1080p,FoodMarket_2k,32,superfast,0.180553,22441.24,37.0801,41.4656,42.4255,37.688281,681.65918925,42.990312,15.856112
x265,1080p,FoodMarket_2k,32,ultrafast,0.186663,23200.69,36.9026,41.4926,42.5112,37.540013,182.401694,42.869343,4.254828
x265,1080p,FoodMarket_2k,32,veryfast,0.180728,22462.95,37.1189,41.4723,42.426,37.722681,714.6812636,42.991805,16.623663
x265,1080p,FoodMarket_2k,37,fast,0.097911,12169.58,35.0054,40.4235,41.3133,35.738275,626.2903646,43.445725,14.415466
x265,1080p,FoodMarket_2k,37,faster,0.0979,12168.16,35.0054,40.4235,41.3133,35.738275,623.647683,43.649075,14.287764
x265,1080p,FoodMarket_2k,37,medium,0.097539,12123.32,35.0076,40.4285,41.3197,35.740913,660.6964652,43.562841,15.166515
x265,1080p,FoodMarket_2k,37,superfast,0.098534,12246.98,34.9917,40.4311,41.3215,35.727275,600.98602525,43.688213,13.756251
x265,1080p,FoodMarket_2k,37,ultrafast,0.101033,12557.56,34.8164,40.4468,41.4157,35.580756,166.8290774,43.682819,3.819101
x265,1080p,FoodMarket_2k,37,veryfast,0.0979,12168.16,35.0054,40.4235,41.3133,35.738275,627.2199276,43.483037,14.424474
x265,270p,FourPeople_270p,22,fast,1.504877,11701.92,43.083,44.8873,45.7606,43.363119,66.5524784,26.1084177093795,2.5490812634
x265,270p,FourPeople_270p,22,faster,1.504691,11700.48,43.083,44.8873,45.7606,43.363119,66.297303,25.9698156505738,2.5528599776
x265,270p,FourPeople_270p,22,medium,1.505185,11704.32,43.1043,44.8916,45.7616,43.382088,69.98001525,25.9111311427495,2.70077037025
x265,270p,FourPeople_270p,22,superfast,1.504444,11698.56,43.0337,44.8191,45.6561,43.309188,62.8495644,37.3384582314015,1.6832394099
x265,270p,FourPeople_270p,22,ultrafast,1.81216,14091.36,41.8121,44.6515,45.3874,42.213019,18.6209683636364,36.0943295040102,0.515897334
x265,270p,FourPeople_270p,22,veryfast,1.504691,11700.48,43.083,44.8873,45.7606,43.363119,66.3464484,25.9951913808277,2.5522585092
x265,270p,FourPeople_270p,27,fast,1.049321,8159.52,39.1573,42.0617,42.826,39.568119,58.6951928333333,25.9490749649629,2.26193777283333
x265,270p,FourPeople_270p,27,faster,1.049136,8158.08,39.1573,42.0617,42.826,39.568119,59.2685555,26.1953721785999,2.2625582525
x265,270p,FourPeople_270p,27,medium,1.047099,8142.24,39.1688,42.0532,42.8348,39.5782,61.682447,25.7562698428496,2.3948517148
x265,270p,FourPeople_270p,27,superfast,1.047037,8141.76,39.0558,41.9507,42.6935,39.464087,55.9947044166667,37.6558627757641,1.487011591
x265,270p,FourPeople_270p,27,ultrafast,1.232531,9584.16,37.7557,41.927,42.614,38.32005,16.21516604,35.7292708838687,0.4538342272
x265,270p,FourPeople_270p,27,veryfast,1.049136,8158.08,39.1573,42.0617,42.826,39.568119,59.2570012,26.1530471715339,2.2657780874
x265,270p,FourPeople_270p,32,fast,0.712901,5543.52,35.1875,39.7179,40.4746,35.801094,51.550985,26.1745604581671,1.96950718933333
x265,270p,FourPeople_270p,32,faster,0.712716,5542.08,35.1875,39.7179,40.4746,35.801094,52.0881338333333,26.4162275646238,1.97182333116667
x265,270p,FourPeople_270p,32,medium,0.711667,5533.92,35.2106,39.7189,40.4564,35.820231,54.5420585,26.2179674648047,2.080331306125
x265,270p,FourPeople_270p,32,superfast,0.709938,5520.48,35.0899,39.6132,40.3284,35.700012,49.3179015714286,37.9129480942222,1.30081948385714
x265,270p,FourPeople_270p,32,ultrafast,0.798519,6209.28,33.8436,39.7158,40.563,34.630575,14.3463292857143,37.0166573351823,0.387564148642857
x265,270p,FourPeople_270p,32,veryfast,0.712716,5542.08,35.1875,39.7179,40.4746,35.801094,52.1405034,26.4487321391401,1.9713800694
x265,270p,FourPeople_270p,37,fast,0.477654,3714.24,31.4947,38.0162,38.6878,32.351863,46.0137616,26.9656941374401,1.7063814996
x265,270p,FourPeople_270p,37,faster,0.477469,3712.8,31.4947,38.0162,38.6878,32.351863,46.1164851428571,26.9910045381887,1.70858721014286
x265,270p,FourPeople_270p,37,medium,0.478642,3721.92,31.5048,37.9916,38.6292,32.3555,48.3531718,26.8825785107049,1.798680576
x265,270p,FourPeople_270p,37,superfast,0.476728,3707.04,31.4039,37.9212,38.5364,32.257013,43.7175008181818,38.5080083951485,1.13528335118182
x265,270p,FourPeople_270p,37,ultrafast,0.506914,3941.76,30.405,38.0703,38.8712,31.413219,12.6106549166667,36.9804731761619,0.341008479166667
x265,270p,FourPeople_270p,37,veryfast,0.477469,3712.8,31.4947,38.0162,38.6878,32.351863,45.9459516,26.8616433946911,1.7104668886
x265,720p,Johnny_720p,22,fast,0.413212,22848.96,44.2058,48.2107,48.6789,44.735675,385.8300544,42.1077544910578,9.1629216296
x265,720p,Johnny_720p,22,faster,0.413186,22847.52,44.2058,48.2107,48.6789,44.735675,384.3907274,41.9579323250599,9.1613362742
x265,720p,Johnny_720p,22,medium,0.412083,22786.56,44.2116,48.2057,48.6807,44.74055,408.389274,42.3619534165938,9.64047313833333
x265,720p,Johnny_720p,22,superfast,0.413837,22883.52,44.1717,48.1357,48.5704,44.694369,363.9029744,42.3657701634216,8.58955173
x265,720p,Johnny_720p,22,ultrafast,0.467752,25864.8,43.907,48.2182,48.6997,44.475994,97.6335699,41.7288255409336,2.33971526
x265,720p,Johnny_720p,22,veryfast,0.413186,22847.52,44.2058,48.2107,48.6789,44.735675,384.293462,42.0359919606427,9.1420100746
x265,720p,Johnny_720p,27,fast,0.23375,12925.44,42.0617,46.3891,46.8643,42.632325,313.41475525,42.7780341317627,7.3265347885
x265,720p,Johnny_720p,27,faster,0.233724,12924.0,42.0617,46.3891,46.8643,42.632325,314.57582425,42.9098783429429,7.331081708875
x265,720p,Johnny_720p,27,medium,0.233472,12910.08,42.0666,46.3877,46.8653,42.636588,328.8079716,42.9353417014013,7.6582125254
x265,720p,Johnny_720p,27,superfast,0.233941,12936.0,42.0065,46.2947,46.7629,42.571787,301.046795666667,43.3545347514352,6.9438363805
x265,720p,Johnny_720p,27,ultrafast,0.268446,14844.0,41.6231,46.5712,47.1042,42.274925,81.0533611666667,42.2291425459555,1.91937028033333
x265,720p,Johnny_720p,27,veryfast,0.233724,12924.0,42.0617,46.3891,46.8643,42.632325,313.5689755,42.797674414503,7.32677604075
x265,720p,Johnny_720p,32,fast,0.143229,7920.0,39.7768,44.4323,44.8627,40.385638,273.1678928,43.4996881416468,6.2797666942
x265,720p,Johnny_720p,32,faster,0.143203,7918.56,39.7768,44.4323,44.8627,40.385638,272.634446,43.4814104195243,6.2701380514
x265,720p,Johnny_720p,32,medium,0.141918,7847.52,39.782,44.4218,44.8267,40.387281,283.42200325,43.5815733994724,6.5032531215
x265,720p,Johnny_720p,32,superfast,0.143672,7944.48,39.7093,44.3111,44.77,40.313206,264.8117734,43.6728663112012,6.0635308778
x265,720p,Johnny_720p,32,ultrafast,0.162179,8967.84,39.1756,44.7307,45.2503,39.902462,73.1289874,42.6912116579024,1.7129752134
x265,720p,Johnny_720p,32,veryfast,0.143203,7918.56,39.7768,44.4323,44.8627,40.385638,272.44511825,43.4911224993548,6.26438460525
x265,720p,Johnny_720p,37,fast,0.092813,5132.16,37.2693,42.7781,43.1848,37.983319,246.0184988,43.9821174701518,5.5936028766
x265,720p,Johnny_720p,37,faster,0.092786,5130.72,37.2693,42.7781,43.1848,37.983319,247.4961682,43.9408605092873,5.6324834182
x265,720p,Johnny_720p,37,medium,0.092682,5124.96,37.275,42.7349,43.1647,37.98435,253.9207006,43.8519671288878,5.7904061602
x265,720p,Johnny_720p,37,superfast,0.092969,5140.8,37.2164,42.6399,43.0514,37.920056,237.42272,43.9618361795667,5.400655219
x265,720p,Johnny_720p,37,ultrafast,0.101128,5592.0,36.6595,43.095,43.4796,37.487975,67.5803749,42.663213700133,1.5840432316
x265,720p,Johnny_720p,37,veryfast,0.092786,5130.72,37.2693,42.7781,43.1848,37.983319,245.599567,43.7975381117897,5.60761124
x265,720p,KristenAndSara_720p,22,fast,0.45612,25221.6,44.6016,47.6788,48.4348,45.0335,385.3747706,42.1173802440466,9.1500176024
x265,720p,KristenAndSara_720p,22,faster,0.456094,25220.16,44.6016,47.6788,48.4348,45.0335,386.8315902,42.1545643077466,9.1765054758
x265,720p,KristenAndSara_720p,22,medium,0.45566,25196.16,44.6054,47.6776,48.4227,45.035994,406.2654085,41.8852223310831,9.69949270625
x265,720p,KristenAndSara_720p,22,superfast,0.456406,25237.44,44.5472,47.5981,48.3322,44.974444,365.8639682,42.4385456181864,8.6210298414
x265,720p,KristenAndSara_720p,22,ultrafast,0.533889,29521.92,44.1419,47.6283,48.3318,44.621669,98.648541,41.7315530586256,2.36388377066667
x265,720p,KristenAndSara_720p,22,veryfast,0.456094,25220.16,44.6016,47.6788,48.4348,45.0335,387.40226775,42.2339967989432,9.17275884625
x265,720p,KristenAndSara_720p,27,fast,0.276233,15274.56,42.2675,45.6486,46.467,42.741287,321.993548,43.0060889745688,7.487161834
x265,720p,KristenAndSara_720p,27,faster,0.276207,15273.12,42.2675,45.6486,46.467,42.741287,320.632009142857,43.0207066048931,7.45296938257143
x265,720p,KristenAndSara_720p,27,medium,0.274635,15186.24,42.271,45.6496,46.4629,42.744156,337.396506,42.9867250475926,7.84885346875
x265,720p,KristenAndSara_720p,27,superfast,0.27599,15261.12,42.1878,45.585,46.3737,42.661744,306.6456136,42.9865702900238,7.1335212726
x265,720p,KristenAndSara_720p,27,ultrafast,0.326076,18030.72,41.6322,45.7231,46.5432,42.194819,83.71027325,42.2856886532248,1.979636040375
x265,720p,KristenAndSara_720p,27,veryfast,0.276207,15273.12,42.2675,45.6486,46.467,42.741287,319.2584295,42.7278340439343,7.471907636875
x265,720p,KristenAndSara_720p,32,fast,0.17467,9658.56,39.6304,43.6325,44.507,40.185319,283.9913506,43.5324671411905,6.5236677186
x265,720p,KristenAndSara_720p,32,faster,0.174644,9657.12,39.6304,43.6325,44.507,40.185319,283.0080406,43.5700259624234,6.4954756016
x265,720p,KristenAndSara_720p,32,medium,0.173906,9616.32,39.6314,43.6116,44.4968,40.18425,293.12432625,43.6048456223192,6.72228790325
x265,720p,KristenAndSara_720p,32,superfast,0.174913,9672.0,39.5426,43.5516,44.3653,40.094581,274.0039866,43.6884003947985,6.2717788732
x265,720p,KristenAndSara_720p,32,ultrafast,0.204019,11281.44,38.8659,43.8169,44.7624,39.543869,75.4880066666667,42.6788607484266,1.76874465116667
x265,720p,KristenAndSara_720p,32,veryfast,0.174644,9657.12,39.6304,43.6325,44.507,40.185319,281.9663072,43.4073471244959,6.4958198526
x265,720p,KristenAndSara_720p,37,fast,0.114392,6325.44,36.8029,42.0021,42.8032,37.502869,253.66123125,43.7809314054014,5.79387471
x265,720p,KristenAndSara_720p,37,faster,0.114366,6324.0,36.8029,42.0021,42.8032,37.502869,253.8222262,43.8117132830548,5.7934786654
x265,720p,KristenAndSara_720p,37,medium,0.114332,6322.08,36.8045,41.9551,42.7792,37.499831,261.380159625,43.642828817169,5.98907464775
x265,720p,KristenAndSara_720p,37,superfast,0.115165,6368.16,36.7252,41.9047,42.6861,37.421475,246.8041654,44.0687645017862,5.6004330548
x265,720p,KristenAndSara_720p,37,ultrafast,0.129913,7183.68,36.0115,42.3007,43.162,36.851481,70.6339256,42.9277260531121,1.6454150288
x265,720p,KristenAndSara_720p,37,veryfast,0.114366,6324.0,36.8029,42.0021,42.8032,37.502869,253.860922333333,43.7829431491896,5.79816942566667
x265,1080p,MeridianTalk_sdr_2k,22,fast,0.30346,37717.52,43.1971,45.9309,50.2955,43.811612,919.207583,42.207519,21.77829
x265,1080p,MeridianTalk_sdr_2k,22,faster,0.303448,37716.11,43.1971,45.9309,50.2955,43.811612,917.32628,42.135851,21.770684
x265,1080p,MeridianTalk_sdr_2k,22,medium,0.302613,37612.27,43.1997,45.9348,50.2953,43.814119,980.61176275,42.192093,23.2416
x265,1080p,MeridianTalk_sdr_2k,22,superfast,0.304174,37806.26,43.1677,45.8953,50.2145,43.7786,869.731263666667,42.385249,20.519669
x265,1080p,MeridianTalk_sdr_2k,22,ultrafast,0.319686,39734.38,43.0265,45.8941,50.3189,43.6615,232.7360744,42.107293,5.527215
x265,1080p,MeridianTalk_sdr_2k,22,veryfast,0.303448,37716.11,43.1971,45.9309,50.2955,43.811612,919.3324852,42.060755,21.857251
x265,1080p,MeridianTalk_sdr_2k,27,fast,0.124798,15511.34,41.7142,44.9508,48.6509,42.350031,698.80866625,43.352885,16.119081
x265,1080p,MeridianTalk_sdr_2k,27,faster,0.124786,15509.92,41.7142,44.9508,48.6509,42.350031,700.1939596,43.372576,16.143703
x265,1080p,MeridianTalk_sdr_2k,27,medium,0.124327,15452.81,41.7178,44.9457,48.6347,42.35185,744.647416,42.877076,17.367029
x265,1080p,MeridianTalk_sdr_2k,27,superfast,0.125576,15608.1,41.6739,44.9284,48.6028,42.310363,666.5665068,43.425046,15.349817
x265,1080p,MeridianTalk_sdr_2k,27,ultrafast,0.134189,16678.59,41.5104,44.9919,48.8062,42.183981,181.8883162,43.283351,4.20227
x265,1080p,MeridianTalk_sdr_2k,27,veryfast,0.124786,15509.92,41.7142,44.9508,48.6509,42.350031,701.6033552,43.361805,16.180216
x265,1080p,MeridianTalk_sdr_2k,32,fast,0.070053,8706.98,40.3082,43.9102,46.9365,40.947594,587.21166225,43.7509,13.421705
x265,1080p,MeridianTalk_sdr_2k,32,faster,0.070041,8705.57,40.3082,43.9102,46.9365,40.947594,588.90510875,43.758432,13.458094
x265,1080p,MeridianTalk_sdr_2k,32,medium,0.069958,8695.18,40.3098,43.899,46.9239,40.947506,615.7797655,43.740435,14.078044
x265,1080p,MeridianTalk_sdr_2k,32,superfast,0.070752,8793.83,40.2728,43.8997,46.9458,40.916544,572.6033802,44.02864,13.005248
