value,unit,event,time,percent,metric,metric_desc,vendor,config,config_id,preset,qp,sequence,src_res,fps,bit,chroma,enc_res,target_fps,frames,test_type
4732689771.0,,l1-dcache-load-misses,43592035936.0,45.55,1.38,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
338361015.0,,l1-icache-load-misses,43608861830.0,45.57,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
94907181593.0,,branch-instructions,43582699167.0,45.54,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
2802070867.0,,branch-misses,43555682233.0,45.51,2.95,of all branches,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
509688383.0,,dtlb-loads,43530789062.0,45.49,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
13804364.0,,dtlb-load-misses,43507478334.0,45.47,2.71,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
625748663784.0,,instructions,33825021286.0,45.41,2.67,insn per cycle,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
234109111409.0,,cycles,33831996609.0,45.41,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
14492202885.0,,cache-references,33862414838.0,45.45,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
891826163.0,,cache-misses,33916523630.0,45.52,6.154,of all cache refs,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
229286745013.0,,l1-dcache-loads,33930586346.0,45.56,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
4508158637.0,,l1-dcache-load-misses,33951643671.0,45.59,1.97,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
414455724.0,,l1-icache-load-misses,33979971236.0,45.63,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
61306735368.0,,branch-instructions,33921389681.0,45.55,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
1026036758.0,,branch-misses,33898231778.0,45.53,1.67,of all branches,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
537454870.0,,dtlb-loads,33866540413.0,45.49,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
12132821.0,,dtlb-load-misses,33865105872.0,45.48,2.26,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
766166271777.0,,instructions,41104887299.0,45.5,2.5,insn per cycle,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
305910041011.0,,cycles,41072589944.0,45.46,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
17760420845.0,,cache-references,41030969985.0,45.41,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
1172497400.0,,cache-misses,41017348761.0,45.39,6.602,of all cache refs,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
284170771977.0,,l1-dcache-loads,41040619213.0,45.43,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
4844937975.0,,l1-dcache-load-misses,41076096714.0,45.47,1.7,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
548280001.0,,l1-icache-load-misses,41110471343.0,45.52,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
75058469790.0,,branch-instructions,41148856281.0,45.57,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
1903245438.0,,branch-misses,41175175341.0,45.59,2.54,of all branches,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
940224920.0,,dtlb-loads,41159254871.0,45.57,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
19201066.0,,dtlb-load-misses,41134487908.0,45.53,2.04,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
1322002459544.0,,instructions,84365795462.0,45.53,2.17,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
610551073915.0,,cycles,84241948065.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
22921917392.0,,cache-references,84056402521.0,45.36,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
2203347494.0,,cache-misses,84231681468.0,45.46,9.612,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
443412451662.0,,l1-dcache-loads,84173886098.0,45.42,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
5596515456.0,,l1-dcache-load-misses,84150169037.0,45.41,1.26,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
685781050.0,,l1-icache-load-misses,84219430367.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
130468296943.0,,branch-instructions,84354327032.0,45.52,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
5241223743.0,,branch-misses,84349369519.0,45.52,4.02,of all branches,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
621034208.0,,dtlb-loads,84393680528.0,45.54,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
44380696.0,,dtlb-load-misses,84437242203.0,45.57,7.15,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
1348771118429.0,,instructions,88351321346.0,45.45,2.19,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
615381740365.0,,cycles,88333762057.0,45.44,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
21874477512.0,,cache-references,88356008067.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
1179775980.0,,cache-misses,88391821446.0,45.46,5.393,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
460277687318.0,,l1-dcache-loads,88425938911.0,45.48,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
5650125006.0,,l1-dcache-load-misses,88451583255.0,45.5,1.23,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
710126165.0,,l1-icache-load-misses,88470183561.0,45.51,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
133588555391.0,,branch-instructions,88454047958.0,45.5,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
5557787657.0,,branch-misses,88421454312.0,45.48,4.16,of all branches,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
670479098.0,,dtlb-loads,88391243967.0,45.47,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
24999367.0,,dtlb-load-misses,88376432505.0,45.46,3.73,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
4175680694704.0,,instructions,219981607428.0,45.46,2.38,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1751450458505.0,,cycles,219960736238.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
81496981670.0,,cache-references,219960532175.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
4030778690.0,,cache-misses,219994359680.0,45.46,4.946,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1519167870540.0,,l1-dcache-loads,220009488788.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
21508066412.0,,l1-dcache-load-misses,220042133647.0,45.47,1.42,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
2354185788.0,,l1-icache-load-misses,220072628948.0,45.48,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
410460699074.0,,branch-instructions,220078983642.0,45.48,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
13394423118.0,,branch-misses,220042089799.0,45.47,3.26,of all branches,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
2138538319.0,,dtlb-loads,220026356815.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
68484347.0,,dtlb-load-misses,220014129650.0,45.46,3.2,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
4155205091073.0,,instructions,239207502228.0,45.46,2.43,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1712028138214.0,,cycles,239185765587.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
85294057806.0,,cache-references,239180929904.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
4694654485.0,,cache-misses,239206194453.0,45.46,5.504,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1523350847117.0,,l1-dcache-loads,239239543919.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
22631365352.0,,l1-dcache-load-misses,239267817239.0,45.47,1.49,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
3024447088.0,,l1-icache-load-misses,239296336920.0,45.47,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
409258927917.0,,branch-instructions,239308561128.0,45.47,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
12405599034.0,,branch-misses,239290988816.0,45.47,3.03,of all branches,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1823478242.0,,dtlb-loads,239258100333.0,45.47,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
66810718.0,,dtlb-load-misses,239230768988.0,45.46,3.66,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1585790331412.0,,instructions,105447791140.0,45.43,2.15,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
736022027234.0,,cycles,105475623745.0,45.44,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
23258705657.0,,cache-references,105514253863.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
1223960530.0,,cache-misses,105562741461.0,45.48,5.262,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
530677910630.0,,l1-dcache-loads,105598366613.0,45.5,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
5722576703.0,,l1-dcache-load-misses,105634191582.0,45.51,1.08,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
794026631.0,,l1-icache-load-misses,105612017230.0,45.5,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
158437979092.0,,branch-instructions,105582293837.0,45.48,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
6958772574.0,,branch-misses,105540443732.0,45.46,4.39,of all branches,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
514324599.0,,dtlb-loads,105509210455.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
24347964.0,,dtlb-load-misses,105479084802.0,45.44,4.73,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
1385896339358.0,,instructions,77172630560.0,45.47,2.28,insn per cycle,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
606739361797.0,,cycles,77141812177.0,45.46,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
22990073047.0,,cache-references,77115533820.0,45.44,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
1168775578.0,,cache-misses,77116579812.0,45.44,5.084,of all cache refs,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
485168361888.0,,l1-dcache-loads,77145281778.0,45.45,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
5704123596.0,,l1-dcache-load-misses,77180973770.0,45.48,1.18,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
699404674.0,,l1-icache-load-misses,77218151757.0,45.5,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
