index,qp,preset,seqname,config,E_hw_slow,instructions,cycles,branches,branch-misses,cache-references,cache-misses,l1-dcache-loads,l1-dcache-load-misses,l1-dcache-stores,l1-icache-load-misses,llc-loads,llc-load-misses,llc-stores,llc-store-misses,dtlb-loads,dtlb-load-misses,dtlb-stores,dtlb-store-misses
443,32,veryfast,TreesAndGrass_1920_1080,A,7.0828,1.17389E+12,5.85264E+11,1.15392E+11,5564787419,594946490,459562085,3.0734E+11,4616789314,1.35975E+11,8635896445,88791604,74796929,104374097,86288267,3.06846E+11,10115245,1.35685E+11,5973148
444,32,veryfast,TunnelFlag,A,6.3698,9.94752E+11,5.68115E+11,81733654641,3070315970,1890774984,169846575,2.71127E+11,4268115065,1.15788E+11,10769491575,615849932,99472748,516779428,100683993,2.70591E+11,25822682,1.1557E+11,10595592
445,32,veryfast,Vertical_Carnaby,A,6.3654,6.66067E+11,3.60367E+11,64882696203,1704651565,2193121161,147316774,1.84879E+11,4068529545,84179068368,2247160154,546549224,80535805,380953673,67059796,1.84232E+11,23562341,83821088343,9677539
446,32,veryfast,Vertical_bees,A,6.4079,7.46787E+11,4.11042E+11,73011430561,2286743693,2044326308,144442614,2.05549E+11,4206009375,93791628447,2460445298,481295771,79631133,373156277,66824261,2.05019E+11,26654127,93588468409,8564647
447,32,veryfast,WalkingInStreet,A,7.1539,1.12304E+12,6.32847E+11,1.10617E+11,4792805165,2124742377,188703259,2.93838E+11,4548629114,1.30935E+11,2774994798,518765345,102998101,395113204,87632887,2.93352E+11,29570755,1.30701E+11,10554660
448,32,veryfast,WorldCup_1920x1080_30p,A,6.3585,8.10382E+11,4.58226E+11,66621839627,2060701657,1748703402,152010255,2.25509E+11,3924799303,96220631216,9043161695,569428487,91511637,483053074,84619334,2.25191E+11,21906772,96058438559,8968145
449,32,veryfast,WorldCup_far_1920x1080_30p,A,6.3898,1.0344E+12,5.90767E+11,84816980821,3324097914,1831188727,163718128,2.80842E+11,4331477831,1.20017E+11,11326444188,624667389,92125078,513075734,93711270,2.80659E+11,26084496,1.19899E+11,10441703
450,37,veryfast,Aerial3200,A,6.3831,9.06707E+11,5.10729E+11,88212140455,3222062618,2134905535,170626658,2.44608E+11,4768823517,1.10901E+11,2769411092,531515856,99272485,379110677,69544550,2.44556E+11,24761163,1.10808E+11,7798815
451,37,veryfast,Boat,A,6.3417,8.96738E+11,4.98158E+11,88440065545,3396446133,2113681024,159975481,2.43934E+11,4570850934,1.11498E+11,2497530535,521105239,88111136,389095530,71885707,2.43392E+11,26087986,1.1119E+11,8930114
452,37,veryfast,BoxingPractice,A,13.0209,2.64623E+12,1.38574E+12,2.60748E+11,6263722825,7834413109,536941616,7.35722E+11,16472458456,3.34648E+11,8233694810,1932335598,320586904,1440938164,222163332,7.34428E+11,87846410,3.33888E+11,20975229
453,37,veryfast,Crosswalk,A,12.9536,2.63872E+12,1.36891E+12,2.62277E+11,5611102703,7700227372,542808549,7.34832E+11,16072128795,3.34795E+11,7777092017,1903024571,316238645,1393237958,217011230,7.34517E+11,122525870,3.34364E+11,29451001
454,37,veryfast,CrowdRun,A,6.3421,9.40291E+11,5.273E+11,93175230950,3714240894,2219822867,171666311,2.54869E+11,4614824564,1.16318E+11,2607116451,551758355,93662725,396784184,77725569,2.54356E+11,36766437,1.15998E+11,9167078
455,37,veryfast,DinnerSceneCropped,A,6.3238,6.59011E+11,2.80454E+11,65086212910,1249951948,454736418,312418807,1.84257E+11,3778862697,83056039078,5832236528,82482122,59701486,76933777,57340683,1.83795E+11,6845703,82695882243,4302806
456,37,veryfast,FoodMarket,A,13.2051,7.37114E+11,3.94866E+11,73083641433,2063443101,2005082872,142270691,2.039E+11,4172914471,93448505487,2240008016,480196838,77918697,365161982,62786259,2.03781E+11,24590058,93318794776,7682614
457,37,veryfast,FoodMarket2,A,6.3796,2.89372E+12,1.56005E+12,2.83681E+11,8081016936,8339409679,574925149,8.01432E+11,17842726876,3.67219E+11,9207721192,2097043293,334740620,1506494633,241102149,8.00404E+11,90729653,3.66492E+11,23049105
458,37,veryfast,MeridianTalk_sdr,A,6.3354,6.49905E+11,3.42107E+11,64312840752,1413056897,1904485558,139517280,1.80656E+11,3869827181,82116716293,2029629525,461119101,79395713,344009286,58404953,1.80637E+11,23529015,82079331132,7397652
459,37,veryfast,Motorcycle,A,6.3269,8.43668E+11,4.69981E+11,83064938885,3089282868,2119085561,161120090,2.28244E+11,4387694975,1.0329E+11,2540122572,504499077,89529716,377295148,71585477,2.28134E+11,28488340,1.03164E+11,8962654
460,37,veryfast,MountainBike,A,6.3469,8.60007E+11,4.0719E+11,83436504070,3082318275,508526932,384836181,2.33694E+11,4373214565,1.05193E+11,7834477397,80067786,64044913,88706028,69860095,2.33503E+11,8219511,1.04967E+11,4796375
461,37,veryfast,Neon1224,A,13.1415,2.55227E+12,1.34392E+12,2.49845E+11,5794759745,7823215684,543012423,7.0774E+11,16203117504,3.20395E+11,8145845395,1958926696,322216360,1413224221,224041137,7.06665E+11,83480010,3.19805E+11,24462108
462,37,veryfast,NocturneDance_3840x2160p_8bit,A,13.1773,2.60371E+12,1.14008E+12,2.49104E+11,5796170065,1552877183,1200739139,7.2179E+11,16418256091,3.23362E+11,26111034850,274885426,229393750,252145797,200010897,7.20757E+11,18318691,3.22544E+11,11014444
463,37,veryfast,OldTownCross,A,6.3815,7.76985E+11,3.52407E+11,75996677271,2229088033,468275079,345174550,2.14493E+11,4095158585,97030087851,6929605856,77691897,61260728,80884857,63135327,2.13771E+11,8174375,96625704386,4821376
464,37,veryfast,PedestrianArea,A,6.3598,6.77197E+11,3.59477E+11,66667303666,1693284785,1900845163,143108148,1.8808E+11,4035307342,85627255399,2109688411,456731471,80668744,350660077,60651966,1.8779E+11,28751636,85477233660,7771722
465,37,veryfast,PierSeaSide,A,13.1386,2.59436E+12,1.34539E+12,2.54638E+11,5860621919,7676804171,533975366,7.18752E+11,16268103568,3.25799E+11,7894864321,1876270533,313895842,1414108354,220949702,7.18156E+11,79482896,3.25247E+11,23642062
466,37,veryfast,RitualDance,A,6.3482,6.26647E+11,2.717E+11,60502527559,1344545638,423627611,307220644,1.74708E+11,3726219353,77890741719,6022862304,69859238,57745080,67030966,51357305,1.74263E+11,5661099,77680141013,3552605
467,37,veryfast,Riverbed,A,6.362,7.72773E+11,3.54239E+11,74857050444,2251082059,509444640,358934783,2.14428E+11,4374479186,97632241090,7760076959,90169783,65923757,87246175,66213321,2.13807E+11,7346311,97259379960,4809740
468,37,veryfast,RushFieldCuts,A,6.3248,8.1386E+11,3.80054E+11,78640745145,2673012302,469853416,362645171,2.23035E+11,4296505249,1.00899E+11,7676406115,74267178,61015696,79357493,64642101,2.22685E+11,8073767,1.00653E+11,4414808
469,37,veryfast,Skater227,A,6.2943,691294,2213051,,,28515,4904,806471,43198,302263,7537,17195,2671,,,,,,
470,37,veryfast,Tango,A,13.1884,2.72728E+12,1.42266E+12,2.71556E+11,6281618088,8041648339,543034726,7.58673E+11,16573186396,3.46594E+11,8309837848,2017127316,321688846,1459091111,228505159,7.57985E+11,82432784,3.46046E+11,21002586
471,37,veryfast,TimeLapse,A,13.1057,2.70987E+12,1.43257E+12,2.6574E+11,6900112647,7906386881,536345227,7.50515E+11,16994223988,3.41376E+11,8407849739,1947509064,314462082,1441523239,223873732,7.49775E+11,87022985,3.40893E+11,20994216
472,37,veryfast,ToddlerFountain,A,6.3507,8.1737E+11,4.4396E+11,80680880130,2719649531,2096549742,149328038,2.23583E+11,4422620881,1.01994E+11,2396489349,497678527,83168594,382948115,66087494,2.23614E+11,25621170,1.01974E+11,8088458
473,37,veryfast,TreesAndGrass_1920_1080,A,6.3948,1.03368E+12,5.80627E+11,1.02655E+11,4467215767,2212820528,176282949,2.75975E+11,4733352642,1.24549E+11,2675802484,539889455,95118078,392548514,79876011,2.75629E+11,31877642,1.24384E+11,10699410
474,37,veryfast,TunnelFlag,A,6.3631,8.83914E+11,4.95127E+11,73100892391,2379979696,1682284539,128933473,2.44029E+11,3980645915,1.04528E+11,9586512535,566374074,76305085,494074921,74203274,2.43815E+11,22298865,1.0434E+11,8812062
475,37,veryfast,Vertical_Carnaby,A,6.4461,6.26181E+11,3.2951E+11,61154206914,1409355388,1892575147,137979676,1.73966E+11,3891691260,78805276934,2016061736,426300570,76664702,344824543,57799811,1.73729E+11,23872190,78653531062,7280097
476,37,veryfast,Vertical_bees,A,6.3596,6.90552E+11,3.74113E+11,67555746802,1869979913,1957198653,135397422,1.90927E+11,4095703352,86845716177,2276337790,439045479,74809997,364011549,59361224,1.90676E+11,22445275,86742659956,7385712
477,37,veryfast,WalkingInStreet,A,6.4568,9.72485E+11,4.5893E+11,94214630959,3596127528,521348182,401028733,2.6056E+11,4350344618,1.16448E+11,8389591025,77669527,64780051,88075775,72114787,2.59901E+11,8666821,1.16097E+11,5154973
478,37,veryfast,WorldCup_1920x1080_30p,A,6.2898,6.24492E+11,3.27766E+11,61182211083,1462751260,1907135307,138669207,1.73356E+11,3851365144,78284304820,2010215424,438904106,78081596,347993715,56906405,1.7317E+11,21843631,78110713195,7027900
479,37,veryfast,WorldCup_far_1920x1080_30p,A,6.313,7.62622E+11,3.54449E+11,73542452594,2385695463,507301789,368050028,2.10287E+11,4217256343,94890997379,7548510565,76846263,63302257,77394431,62915670,2.09711E+11,8263592,94587295738,4678268
480,22,fast,Aerial3200,B,7.1671,1030916,2128784,,,21814,250,781667,37771,282584,3764,14320,65,,,,,,
481,22,fast,Boat,B,7.1358,818373,1530922,,,22408,9065,781658,38037,282585,4977,15396,7001,,,,,,
482,22,fast,BoxingPractice,B,13.6248,1098274,2835897,,,21190,15285,781088,36699,281386,13676,4017,1432,,,,,,
483,22,fast,Crosswalk,B,13.055,903988,1358641,,,19687,12194,781688,38145,282585,4657,14954,7933,,,,,,
484,22,fast,CrowdRun,B,7.2255,4440653,2199425,,,19471,37,795432,38258,282933,8285,14869,,,,,,,
485,22,fast,DinnerSceneCropped,B,6.3792,540002,1873424,,,24163,7868,781668,38077,282584,4616,15016,5811,,,,,,
486,22,fast,FoodMarket,B,13.9507,0,2525668,,,21390,88,781085,36281,281385,13179,3874,22,,,,,,
487,22,fast,FoodMarket2,B,6.8418,566902,2295212,,,24630,11998,781667,38015,282585,5046,15109,6008,,,,,,
488,22,fast,MeridianTalk_sdr,B,6.3813,4184157,2677124,,,20347,6789,796594,38656,282933,8537,15737,,,,,,,
489,22,fast,Motorcycle,B,7.0665,1417300,3187685,,,21691,15405,781087,36731,281385,14166,4035,108,,,,,,
490,22,fast,MountainBike,B,7.0957,2780459,2572629,,,23587,9103,781659,38247,282584,5255,16167,,,,,,,
491,22,fast,Neon1224,B,13.4567,0,2525224,,,21743,13888,781086,37039,281386,13312,4111,1637,,,,,,
492,22,fast,NocturneDance_3840x2160p_8bit,B,13.3742,957139,2885305,,,21930,15598,781085,36459,281385,13726,3927,116,,,,,,
493,22,fast,OldTownCross,B,7.1316,1039408,3193683,,,21739,13594,781086,36815,281385,14285,4073,381,,,,,,
494,22,fast,PedestrianArea,B,6.3747,1924205,2951201,,,22855,10502,781635,38109,282585,5980,15463,,,,,,,
495,22,fast,PierSeaSide,B,13.2578,0,1144672,,,19520,12192,781676,38064,282585,4579,15170,8386,,,,,,
496,22,fast,RitualDance,B,6.3007,4261154,2050662,,,20805,770,781085,36367,281385,13609,3818,,,,,,,
497,22,fast,Riverbed,B,6.4294,23,1274729,,,20554,11874,781663,38261,282584,4612,15203,8330,,,,,,
498,22,fast,RushFieldCuts,B,7.0231,1023925,2897253,,,21515,13598,781087,36454,281386,13461,3912,67,,,,,,
499,22,fast,Skater227,B,6.3206,2072832,2953790,,,20817,9445,797393,38631,282930,8376,16297,,,,,,,
500,22,fast,Tango,B,14.0446,821132,3448846,,,21346,9604,796435,38724,282934,8604,16672,2138,,,,,,
501,22,fast,TimeLapse,B,8.4907,588991,1775877,,,23249,11438,781672,37751,282585,4418,15081,7005,,,,,,
502,22,fast,ToddlerFountain,B,7.1011,537467,3217234,,,22402,10962,781674,38308,282585,5657,14865,1345,,,,,,
503,22,fast,TreesAndGrass_1920_1080,B,7.2048,581072,2008810,,,23015,10906,781659,38102,282584,4512,14845,6394,,,,,,
504,22,fast,TunnelFlag,B,6.8743,964196,1460111,,,21749,11843,781696,37976,282584,4462,15418,7744,,,,,,
505,22,fast,Vertical_Carnaby,B,6.4007,566488,2963499,,,23037,11362,781664,37915,282584,5468,15416,919,,,,,,
506,22,fast,Vertical_bees,B,6.3932,580982,2280016,,,23941,11275,781656,38031,282585,5144,15278,6199,,,,,,
507,22,fast,WalkingInStreet,B,7.2554,1099418,3000366,,,22052,11415,781687,38227,282584,6191,14702,0,,,,,,
508,22,fast,WorldCup_1920x1080_30p,B,6.3279,1059916,3084590,,,21597,16264,781116,36937,281385,13095,3883,1800,,,,,,
509,22,fast,WorldCup_far_1920x1080_30p,B,7.0555,38041,2642244,,,20450,4244,781085,36448,281386,12842,3824,174,,,,,,
510,27,fast,Aerial3200,B,6.3714,1072656,1370390,,,22019,13113,781666,38085,282584,5130,15469,8203,,,,,,
511,27,fast,Boat,B,6.8668,648206,2092242,,,24445,81,781677,37972,282585,4714,14876,56,,,,,,
512,27,fast,BoxingPractice,B,13.0487,919909,3055382,,,22315,11266,781646,38161,282585,6452,14794,229,,,,,,
513,27,fast,Crosswalk,B,12.9287,577037,2167158,,,23239,11527,781648,38099,282585,4707,15403,6446,,,,,,
514,27,fast,CrowdRun,B,7.0286,1012182,2799197,,,22883,11286,781663,38230,282584,5602,15332,226,,,,,,
515,27,fast,DinnerSceneCropped,B,6.3581,903247,2270829,,,24399,10014,781674,38236,282584,4504,15182,5534,,,,,,
516,27,fast,FoodMarket,B,13.2135,715308,2241319,,,20473,6414,781085,36030,281385,13396,4053,,,,,,,
517,27,fast,FoodMarket2,B,6.3553,909528,2280173,,,23590,11072,781673,38091,282585,4553,15088,5336,,,,,,
518,27,fast,MeridianTalk_sdr,B,6.3492,521657,2006445,,,23696,11285,781655,38005,282585,4325,14944,6054,,,,,,
519,27,fast,Motorcycle,B,7.0063,1033571,1402957,,,21200,12257,781673,38049,282584,4609,15190,7971,,,,,,
520,27,fast,MountainBike,B,7.0351,878593,1201602,,,20306,12250,787895,38007,282584,4790,15226,8610,,,,,,
521,27,fast,Neon1224,B,12.9711,1854764,3016438,,,22682,11272,781661,38082,282585,6205,15213,0,,,,,,
522,27,fast,NocturneDance_3840x2160p_8bit,B,13.2943,517955,2652863,,,22900,14774,781094,38205,281385,14912,4620,1665,,,,,,
523,27,fast,OldTownCross,B,7.1214,1021600,3130358,,,22133,15538,781085,36532,281385,14110,3906,1703,,,,,,
524,27,fast,PedestrianArea,B,6.3449,2099586,2700407,,,23257,11441,781657,38091,282585,6519,15607,,,,,,,
525,27,fast,PierSeaSide,B,13.27,1075499,2332250,,,24298,9001,781677,38195,282585,4421,15632,4517,,,,,,
526,27,fast,RitualDance,B,6.3314,6329,2953479,,,22437,11349,781661,38170,282584,5841,15050,2780,,,,,,
527,27,fast,Riverbed,B,6.4041,1041659,2353823,,,21224,1021,781083,36641,281385,13244,3879,0,,,,,,
528,27,fast,RushFieldCuts,B,7.0206,1040592,1382881,,,22113,12006,781661,37841,282585,4399,15441,7890,,,,,,
529,27,fast,Skater227,B,6.3504,671750,2268530,,,23809,10419,781667,37942,282581,4444,14792,5220,,,,,,
530,27,fast,Tango,B,13.3681,927936,2822283,,,22100,15793,781086,36709,281385,13744,4273,1518,,,,,,
531,27,fast,TimeLapse,B,13.0925,1481926,3261375,,,22928,12276,781644,38077,282585,6478,15657,0,,,,,,
532,27,fast,ToddlerFountain,B,7.0285,1039208,2426186,,,24620,11320,781678,38075,282585,4585,15271,5139,,,,,,
533,27,fast,TreesAndGrass_1920_1080,B,7.1124,0,1211567,,,20397,12459,781667,38001,282584,4632,15620,8571,,,,,,
534,27,fast,TunnelFlag,B,6.3523,2278017,3200942,,,20334,7599,796373,38492,282933,8550,15863,,,,,,,
535,27,fast,Vertical_Carnaby,B,6.3751,889334,3184673,,,21532,12633,781086,36388,281385,13282,3935,318,,,,,,
536,27,fast,Vertical_bees,B,6.4061,2698722,2993557,,,23128,11619,781642,38092,282585,6260,15727,,,,,,,
537,27,fast,WalkingInStreet,B,7.2329,3262392,2672015,,,23293,11511,781650,38086,282584,5936,15842,,,,,,,
538,27,fast,WorldCup_1920x1080_30p,B,6.3472,938690,3145987,,,21264,15914,781117,36617,281385,13078,3973,1985,,,,,,
539,27,fast,WorldCup_far_1920x1080_30p,B,7.0531,592991,2264431,,,23770,11986,781669,38111,282585,4752,15618,6605,,,,,,
540,32,fast,Aerial3200,B,6.3725,880644,1385003,,,23608,38,781667,37885,282584,4646,14871,29,,,,,,
541,32,fast,Boat,B,6.3672,596103,1220516,,,20914,12066,781696,38109,282585,5155,15263,8384,,,,,,
542,32,fast,BoxingPractice,B,13.0006,59720,2947899,,,23422,11501,781680,38340,282585,6176,15963,4759,,,,,,
543,32,fast,Crosswalk,B,12.9114,787735,3259532,,,22799,11152,781656,37870,282585,5843,15265,958,,,,,,
544,32,fast,CrowdRun,B,7.072,1033252,2275840,,,25318,8645,781662,38044,282584,4143,15494,4384,,,,,,
545,32,fast,DinnerSceneCropped,B,6.2705,476689,2068753,,,23817,11855,781652,38077,282584,4784,15413,6016,,,,,,
546,32,fast,FoodMarket,B,13.2082,2277629,2493518,,,20569,11384,781086,36817,281385,13526,3800,0,,,,,,
547,32,fast,FoodMarket2,B,6.3658,514637,3247976,,,23170,11210,781668,38419,282585,6150,15506,2490,,,,,,
548,32,fast,MeridianTalk_sdr,B,6.3348,2576262,2422331,,,21473,11460,781086,36307,281386,13695,4199,,,,,,,
549,32,fast,Motorcycle,B,7.0665,349,2836616,,,21603,7221,781657,37634,282584,4878,14197,955,,,,,,
550,32,fast,MountainBike,B,6.9826,459595,2985106,,,22487,12424,781680,38043,282584,6124,15158,1279,,,,,,
551,32,fast,Neon1224,B,12.957,1070734,1307917,,,20241,12283,781679,37958,282585,4671,15319,8428,,,,,,
552,32,fast,NocturneDance_3840x2160p_8bit,B,13.2215,607496,3219697,,,21749,15737,781086,36195,281385,13504,3872,345,,,,,,
553,32,fast,OldTownCross,B,6.3166,791870,2830660,,,21770,1225,781085,36771,281385,13591,4061,223,,,,,,
554,32,fast,PedestrianArea,B,6.359,833443,2489103,,,21934,1472,781638,37530,282585,4890,14576,186,,,,,,
555,32,fast,PierSeaSide,B,13.3017,510130,4138573,,,21817,9536,798941,38709,282934,8674,17173,2373,,,,,,
556,32,fast,RitualDance,B,6.3146,1787846,3192129,,,23591,12486,781647,38067,282584,6471,16100,0,,,,,,
557,32,fast,Riverbed,B,6.3958,525412,3040979,,,22288,11111,781649,38090,282584,5811,14731,774,,,,,,
558,32,fast,RushFieldCuts,B,7.0422,3048882,2382343,,,20904,11382,781085,36412,281386,13303,3791,,,,,,,
559,32,fast,Skater227,B,6.3241,1553406,2811026,,,20242,7825,796978,38720,282930,8679,15577,,,,,,,
560,32,fast,Tango,B,13.2135,1921817,2795288,,,20152,7341,797088,38410,282934,8336,15476,0,,,,,,
561,32,fast,TimeLapse,B,13.1057,548003,3517628,,,23044,11122,781646,38013,282585,6411,15323,870,,,,,,
562,32,fast,ToddlerFountain,B,6.6525,0,1208249,,,19295,12664,781681,37998,282585,4670,15350,8658,,,,,,
563,32,fast,TreesAndGrass_1920_1080,B,7.0828,3852305,2882684,,,20295,9027,796315,38654,282933,8558,15837,,,,,,,
564,32,fast,TunnelFlag,B,6.3698,6179,3477863,,,20911,7542,796086,38662,282933,8536,16151,3600,,,,,,
565,32,fast,Vertical_Carnaby,B,6.3654,795207,2237155,,,24358,11106,781666,38122,282584,4438,15466,5298,,,,,,
566,32,fast,Vertical_bees,B,6.4079,1297066,3127375,,,22850,11034,781642,38192,282585,6013,15406,0,,,,,,
567,32,fast,WalkingInStreet,B,7.1539,3411036,2672770,,,23368,11565,781652,37930,282584,5760,15911,,,,,,,
568,32,fast,WorldCup_1920x1080_30p,B,6.3585,2638703,2971974,,,23017,11349,781655,37693,282584,6036,15707,,,,,,,
569,32,fast,WorldCup_far_1920x1080_30p,B,6.3898,577814,2841888,,,22294,11161,781644,37864,282585,5419,14923,942,,,,,,
570,37,fast,Aerial3200,B,6.3831,627090,1770337,,,23321,2111,781671,37945,282584,4687,15109,1551,,,,,,
571,37,fast,Boat,B,6.3417,0,1086468,,,19301,6747,781671,38311,282585,5107,15208,6519,,,,,,
572,37,fast,BoxingPractice,B,13.0209,6688,3034600,,,23064,11366,781674,38221,282585,6125,15677,4729,,,,,,
573,37,fast,Crosswalk,B,12.9536,767284,2255325,,,23914,8167,781678,38053,282585,4099,14882,4710,,,,,,
574,37,fast,CrowdRun,B,6.3421,1056510,2237550,,,25540,8049,781655,38004,282584,3927,15837,3428,,,,,,
575,37,fast,DinnerSceneCropped,B,6.3238,2282179,2588480,,,22771,8258,781648,37991,282584,5382,15306,,,,,,,
576,37,fast,FoodMarket,B,13.2051,904582,2985772,,,21536,11322,781086,36321,281385,13642,3981,458,,,,,,
577,37,fast,FoodMarket2,B,6.3796,890468,1553362,,,21665,12231,781692,37922,282585,4540,15282,7396,,,,,,
578,37,fast,MeridianTalk_sdr,B,6.3354,643648,2032672,,,24518,276,781673,37774,282585,3765,14569,71,,,,,,
579,37,fast,Motorcycle,B,6.3269,728464,2747241,,,22120,6170,781663,38056,282584,5544,14676,864,,,,,,
580,37,fast,MountainBike,B,6.3469,885170,1671611,,,19843,12226,781670,38399,282584,4763,17282,7591,,,,,,
581,37,fast,Neon1224,B,13.1415,1053244,1393900,,,22284,12143,781674,38009,282585,4495,16041,8036,,,,,,
582,37,fast,NocturneDance_3840x2160p_8bit,B,13.1773,2016155,2708309,,,19740,6809,794995,38754,282933,8369,15179,,,,,,,
583,37,fast,OldTownCross,B,6.3815,1039319,3013520,,,23097,11341,781656,38227,282584,5875,15701,3273,,,,,,
584,37,fast,PedestrianArea,B,6.3598,1033474,2772217,,,22518,8417,781662,38077,282585,5282,15083,0,,,,,,
585,37,fast,PierSeaSide,B,13.1386,613166,1781178,,,23276,11140,781671,37881,282585,4619,14914,6597,,,,,,
586,37,fast,RitualDance,B,6.3482,705348,2956266,,,22469,11135,781660,37810,282584,5737,15080,225,,,,,,
587,37,fast,Riverbed,B,6.362,526947,1386568,,,22671,8057,781663,38146,282584,4751,15237,8911,,,,,,
588,37,fast,RushFieldCuts,B,6.3248,3026036,2463749,,,21288,13180,781087,36715,281386,13814,3867,,,,,,,
589,37,fast,Skater227,B,6.2943,506627,1940640,,,23673,11352,781667,38009,282581,4467,15456,6265,,,,,,
590,37,fast,Tango,B,13.1884,597013,2148799,,,23769,11325,781660,37830,282584,4350,15013,5498,,,,,,
591,37,fast,TimeLapse,B,13.1057,2451455,3005055,,,23071,11624,781659,38203,282585,6330,15790,,,,,,,
592,37,fast,ToddlerFountain,B,6.3507,832012,2531370,,,26502,12765,781669,38348,282585,4688,15788,5914,,,,,,
593,37,fast,TreesAndGrass_1920_1080,B,6.3948,1650573,2929611,,,20574,9311,796491,38695,282933,8428,16098,,,,,,,
594,37,fast,TunnelFlag,B,6.3631,3715567,2761890,,,20544,7583,795750,38680,282933,8225,15978,,,,,,,
595,37,fast,Vertical_Carnaby,B,6.4461,1163302,3274247,,,22000,15585,781086,36640,281385,13910,3889,151,,,,,,
596,37,fast,Vertical_bees,B,6.3596,673640,1774874,,,22192,12210,781680,38075,282585,4803,15242,7850,,,,,,
597,37,fast,WalkingInStreet,B,6.4568,2885526,2658123,,,23108,11452,781660,38193,282584,5917,15687,,,,,,,
598,37,fast,WorldCup_1920x1080_30p,B,6.2898,929239,3127918,,,22959,12058,781652,38086,282584,6629,15368,402,,,,,,
599,37,fast,WorldCup_far_1920x1080_30p,B,6.313,997695,3059080,,,21660,16519,781086,36774,281386,13974,4074,2042,,,,,,
600,22,faster,Aerial3200,B,7.1671,535472,1848747,,,24037,58,781655,37740,282584,3711,14615,24,,,,,,
601,22,faster,Boat,B,7.1358,797988,1527790,,,24323,2903,781671,37772,282583,4525,15082,2366,,,,,,
602,22,faster,BoxingPractice,B,13.6248,0,3042799,,,22628,15818,781091,39450,281385,16301,4803,303,,,,,,
603,22,faster,Crosswalk,B,13.055,1104266,1347657,,,20790,12269,781669,38214,282584,4599,15502,8167,,,,,,
604,22,faster,CrowdRun,B,7.2255,4138110,1959958,,,22925,608,781664,37633,282583,4690,15523,,,,,,,
605,22,faster,DinnerSceneCropped,B,6.3792,718529,2501095,,,20853,480,781080,36330,281385,13457,3914,31,,,,,,
606,22,faster,FoodMarket,B,13.9507,1094946,3403946,,,20231,6288,795083,38634,282932,8331,15650,1663,,,,,,
607,22,faster,FoodMarket2,B,6.8418,2681716,2789338,,,23156,11192,781659,38100,282584,5955,15560,0,,,,,,
608,22,faster,MeridianTalk_sdr,B,6.3813,1276953,2776875,,,23210,7626,781678,37992,282584,4682,15489,696,,,,,,
609,22,faster,Motorcycle,B,7.0665,3118903,2277964,,,20940,2862,781079,36504,281384,13709,4120,,,,,,,
610,22,faster,MountainBike,B,7.0957,972647,3426158,,,27983,11878,781765,40055,282583,7099,19239,1168,,,,,,
611,22,faster,Neon1224,B,13.4567,649672,1626511,,,22298,11716,781673,38232,282583,4653,15402,7754,,,,,,
612,22,faster,NocturneDance_3840x2160p_8bit,B,13.3742,965101,3224997,,,22515,11167,781664,38190,282584,6452,15069,710,,,,,,
613,22,faster,OldTownCross,B,7.1316,881411,2790687,,,22286,8235,781653,38028,282584,5327,14976,18,,,,,,
614,22,faster,PedestrianArea,B,6.3747,799447,2976698,,,22738,11632,781653,38160,282583,6086,15346,221,,,,,,
615,22,faster,PierSeaSide,B,13.2578,1034258,3346621,,,19762,6566,796910,38623,282932,8661,15077,176,,,,,,
616,22,faster,RitualDance,B,6.3007,870374,2656334,,,21354,1099,781079,36696,281385,13466,3937,54,,,,,,
617,22,faster,Riverbed,B,6.4294,1032547,2338775,,,25051,11378,781653,38222,282583,4622,15402,4254,,,,,,
618,22,faster,RushFieldCuts,B,7.0231,914609,1286098,,,20409,12194,781681,38204,282583,4603,15198,8436,,,,,,
619,22,faster,Skater227,B,6.3206,1042454,2353792,,,24798,8350,781656,37842,282581,4292,15051,3893,,,,,,
620,22,faster,Tango,B,14.0446,650273,3309126,,,22778,11056,781646,38071,282583,6033,15386,953,,,,,,
621,22,faster,TimeLapse,B,8.4907,3646346,3218898,,,20191,7761,797428,38371,282932,8418,15647,,,,,,,
622,22,faster,ToddlerFountain,B,7.1011,947863,3097089,,,20812,14245,781078,36580,281384,13881,4080,813,,,,,,
623,22,faster,TreesAndGrass_1920_1080,B,7.2048,987068,3163266,,,20785,8882,796687,38780,282932,8494,16237,36,,,,,,
624,22,faster,TunnelFlag,B,6.8743,2185997,2932108,,,20801,6963,794797,38419,282932,8584,16087,0,,,,,,
625,22,faster,Vertical_Carnaby,B,6.4007,541955,3007464,,,21990,13878,781078,36806,281384,13509,4292,263,,,,,,
626,22,faster,Vertical_bees,B,6.3932,994553,3361646,,,21811,16150,781080,36540,281384,13621,3929,414,,,,,,
627,22,faster,WalkingInStreet,B,7.2554,985488,3299815,,,22637,11436,781643,37980,282583,6360,15266,388,,,,,,
628,22,faster,WorldCup_1920x1080_30p,B,6.3279,674442,3547932,,,21525,16024,781112,36626,281384,12940,3921,305,,,,,,
629,22,faster,WorldCup_far_1920x1080_30p,B,7.0555,2814691,2612724,,,23129,11665,781658,38057,282583,5361,15531,,,,,,,
630,27,faster,Aerial3200,B,6.3714,714039,2149574,,,23425,4571,781665,37554,282584,3918,14702,2841,,,,,,
