sequence,qp,preset,metric,A_value,B_value,delta_B_minus_A,relative_change_B_over_A
Vertical_bees,22,veryfast,l1-dcache-loads,335926913860.0,1183226.0,-335925730634.0,-0.999996477727889
WalkingInStreet,22,veryfast,l1-dcache-loads,455584888387.0,1236545.0,-455583651842.0,-0.9999972858076913
WorldCup_1920x1080_30p,22,veryfast,l1-dcache-loads,298569301201.0,1200593.0,-298568100608.0,-0.9999959788464683
WorldCup_far_1920x1080_30p,22,veryfast,l1-dcache-loads,387903835608.0,1205357.0,-387902630251.0,-0.9999968926396459
Aerial3200,27,veryfast,l1-dcache-loads,401377303267.0,1181851.0,-401376121416.0,-0.9999970555111354
Boat,27,veryfast,l1-dcache-loads,416428941837.0,1192721.0,-416427749116.0,-0.9999971358354808
BoxingPractice,27,veryfast,l1-dcache-loads,1251566055517.0,1183105.0,-1251564872412.0,-0.9999990547003135
Crosswalk,27,veryfast,l1-dcache-loads,1218637520461.0,1190569.0,-1218636329892.0,-0.9999990230327066
CrowdRun,27,veryfast,l1-dcache-loads,463623800522.0,1199354.0,-463622601168.0,-0.9999974130879419
DinnerSceneCropped,27,veryfast,l1-dcache-loads,382546698195.0,1198209.0,-382545499986.0,-0.99999686780985
FoodMarket,27,veryfast,l1-dcache-loads,370800157250.0,1195380.0,-370798961870.0,-0.9999967762149594
FoodMarket2,27,veryfast,l1-dcache-loads,1344345454144.0,1194392.0,-1344344259752.0,-0.9999991115438399
MeridianTalk_sdr,27,veryfast,l1-dcache-loads,302021697749.0,1188327.0,-302020509422.0,-0.9999960654250709
Motorcycle,27,veryfast,l1-dcache-loads,381113547023.0,1196587.0,-381112350436.0,-0.9999968602874147
MountainBike,27,veryfast,l1-dcache-loads,393024998469.0,1195897.0,-393023802572.0,-0.9999969571986397
Neon1224,27,veryfast,l1-dcache-loads,1145349726655.0,1192564.0,-1145348534091.0,-0.9999989587774177
NocturneDance_3840x2160p_8bit,27,veryfast,l1-dcache-loads,1202600263282.0,1229659.0,-1202599033623.0,-0.999998977499808
OldTownCross,27,veryfast,l1-dcache-loads,443881959574.0,1199464.0,-443880760110.0,-0.9999972977861025
PedestrianArea,27,veryfast,l1-dcache-loads,316109986922.0,1194230.0,-316108792692.0,-0.9999962221060725
PierSeaSide,27,veryfast,l1-dcache-loads,1198034996537.0,1193234.0,-1198033803303.0,-0.9999990040073926
RitualDance,27,veryfast,l1-dcache-loads,273236566225.0,1197260.0,-273235368965.0,-0.999995618229227
Riverbed,27,veryfast,l1-dcache-loads,372323074527.0,1191663.0,-372321882864.0,-0.9999967993845089
RushFieldCuts,27,veryfast,l1-dcache-loads,391721812987.0,1194411.0,-391720618576.0,-0.999996950869315
Skater227,27,veryfast,l1-dcache-loads,1250678.0,1185682.0,-64996.0,-0.05196861222472931
Tango,27,veryfast,l1-dcache-loads,1337794306641.0,1191588.0,-1337793115053.0,-0.9999991092890782
TimeLapse,27,veryfast,l1-dcache-loads,1249445533796.0,1190298.0,-1249444343498.0,-0.9999990473390253
ToddlerFountain,27,veryfast,l1-dcache-loads,403029622754.0,1180589.0,-403028442165.0,-0.9999970707140782
TreesAndGrass_1920_1080,27,veryfast,l1-dcache-loads,455716659173.0,1185166.0,-455715474007.0,-0.9999973993358019
TunnelFlag,27,veryfast,l1-dcache-loads,346398280282.0,1196408.0,-346397083874.0,-0.9999965461491349
Vertical_Carnaby,27,veryfast,l1-dcache-loads,267979073987.0,1208759.0,-267977865228.0,-0.999995489353023
Vertical_bees,27,veryfast,l1-dcache-loads,303849573277.0,1197973.0,-303848375304.0,-0.9999960573484206
WalkingInStreet,27,veryfast,l1-dcache-loads,427650936582.0,1203104.0,-427649733478.0,-0.9999971867149184
WorldCup_1920x1080_30p,27,veryfast,l1-dcache-loads,268693883779.0,1200153.0,-268692683626.0,-0.9999955333817684
WorldCup_far_1920x1080_30p,27,veryfast,l1-dcache-loads,349590483344.0,1201701.0,-349589281643.0,-0.9999965625465873
Aerial3200,32,veryfast,l1-dcache-loads,362103628498.0,1183633.0,-362102444865.0,-0.9999967312313193
Boat,32,veryfast,l1-dcache-loads,370509967007.0,1182967.0,-370508784040.0,-0.9999968071925041
BoxingPractice,32,veryfast,l1-dcache-loads,1067936633263.0,1182167.0,-1067935451096.0,-0.9999988930363813
Crosswalk,32,veryfast,l1-dcache-loads,1055809711888.0,1196237.0,-1055808515651.0,-0.9999988669956466
CrowdRun,32,veryfast,l1-dcache-loads,397975697682.0,1191746.0,-397974505936.0,-0.9999970054804679
DinnerSceneCropped,32,veryfast,l1-dcache-loads,290426483838.0,1192298.0,-290425291540.0,-0.9999958946650311
FoodMarket,32,veryfast,l1-dcache-loads,308793867896.0,1199128.0,-308792668768.0,-0.9999961167363582
FoodMarket2,32,veryfast,l1-dcache-loads,1186034420701.0,1195805.0,-1186033224896.0,-0.9999989917619766
MeridianTalk_sdr,32,veryfast,l1-dcache-loads,260674942381.0,1190128.0,-260673752253.0,-0.9999954344365088
Motorcycle,32,veryfast,l1-dcache-loads,341318174008.0,1196457.0,-341316977551.0,-0.9999964945992007
MountainBike,32,veryfast,l1-dcache-loads,351838607622.0,1190522.0,-351837417100.0,-0.9999966162837898
Neon1224,32,veryfast,l1-dcache-loads,1026355491203.0,1199951.0,-1026354291252.0,-0.999998830862201
NocturneDance_3840x2160p_8bit,32,veryfast,l1-dcache-loads,1053428604697.0,1233681.0,-1053427371016.0,-0.9999988288897848
OldTownCross,32,veryfast,l1-dcache-loads,340898111807.0,1202079.0,-340896909728.0,-0.999996473788037
PedestrianArea,32,veryfast,l1-dcache-loads,273600098427.0,1194609.0,-273598903818.0,-0.9999956337406058
PierSeaSide,32,veryfast,l1-dcache-loads,1048818352525.0,1194079.0,-1048817158446.0,-0.9999988615006621
RitualDance,32,veryfast,l1-dcache-loads,249016748996.0,1196864.0,-249015552132.0,-0.9999951936405691
Riverbed,32,veryfast,l1-dcache-loads,321736673364.0,1201097.0,-321735472267.0,-0.999996266832166
RushFieldCuts,32,veryfast,l1-dcache-loads,341896548712.0,1183247.0,-341895365465.0,-0.9999965391665857
Skater227,32,veryfast,l1-dcache-loads,1235288.0,1183015.0,-52273.0,-0.04231644766240747
Tango,32,veryfast,l1-dcache-loads,1113545092099.0,1193260.0,-1113543898839.0,-0.9999989284133993
TimeLapse,32,veryfast,l1-dcache-loads,1101065888140.0,1181880.0,-1101064706260.0,-0.9999989266037458
ToddlerFountain,32,veryfast,l1-dcache-loads,348613379922.0,1192925.0,-348612186997.0,-0.9999965780860153
TreesAndGrass_1920_1080,32,veryfast,l1-dcache-loads,413488685727.0,1188707.0,-413487497020.0,-0.9999971251764775
TunnelFlag,32,veryfast,l1-dcache-loads,300531255903.0,1197484.0,-300530058419.0,-0.9999960154427319
Vertical_Carnaby,32,veryfast,l1-dcache-loads,243921744045.0,1214424.0,-243920529621.0,-0.9999950212556705
