encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv
x265,720p,ControlledBurn_720p,22,fast,1.387240,38354.400000,42.397200,47.882800,47.384900,43.051781
x265,720p,ControlledBurn_720p,27,fast,0.905451,25033.920000,38.553200,45.213700,44.738200,39.356044
x265,720p,ControlledBurn_720p,32,fast,0.554045,15318.240000,34.779400,42.872700,42.506100,35.768150
x265,720p,ControlledBurn_720p,37,fast,0.314271,8688.960000,31.313300,41.108600,40.904400,32.524950
x265,720p,ControlledBurn_720p,22,medium,1.385773,38313.840000,42.410800,47.872100,47.377200,43.062531
x265,720p,ControlledBurn_720p,27,medium,0.905720,25041.360000,38.561800,45.210700,44.730500,39.362900
x265,720p,ControlledBurn_720p,32,medium,0.553438,15301.440000,34.786500,42.867200,42.487000,35.772825
x265,720p,ControlledBurn_720p,37,medium,0.314384,8692.080000,31.315400,41.094100,40.898700,32.525525
x265,720p,ControlledBurn_720p,22,slow,1.328602,36733.200000,42.346900,47.579100,47.005400,42.965069
x265,720p,ControlledBurn_720p,27,slow,0.857839,23717.520000,38.383800,44.811700,44.234700,39.151225
x265,720p,ControlledBurn_720p,32,slow,0.512778,14177.280000,34.508700,42.462400,42.054600,35.477425
x265,720p,ControlledBurn_720p,37,slow,0.277569,7674.240000,30.880200,40.730000,40.536200,32.099312
x265,720p,ControlledBurn_720p,22,slower,1.328177,36721.440000,42.353700,47.599300,47.024400,42.973469
x265,720p,ControlledBurn_720p,27,slower,0.855599,23655.600000,38.391000,44.831700,44.258400,39.160256
x265,720p,ControlledBurn_720p,32,slower,0.511293,14136.240000,34.515100,42.513500,42.102300,35.489200
x265,720p,ControlledBurn_720p,37,slower,0.277257,7665.600000,30.893000,40.793700,40.593300,32.118063
x265,720p,ControlledBurn_720p,22,veryslow,1.328203,36722.160000,42.353700,47.599300,47.024400,42.973469
x265,720p,ControlledBurn_720p,27,veryslow,0.855625,23656.320000,38.391000,44.831700,44.258400,39.160256
x265,720p,ControlledBurn_720p,32,veryslow,0.511319,14136.960000,34.515100,42.513500,42.102300,35.489200
x265,720p,ControlledBurn_720p,37,veryslow,0.277283,7666.320000,30.893000,40.793700,40.593300,32.118063
x265,720p,ControlledBurn_720p,22,placebo,1.327865,36712.800000,42.360800,47.599500,47.018100,42.979300
x265,720p,ControlledBurn_720p,27,placebo,0.854644,23629.200000,38.396100,44.838400,44.275100,39.166181
x265,720p,ControlledBurn_720p,32,placebo,0.512821,14178.480000,34.515200,42.524800,42.117700,35.490956
x265,720p,ControlledBurn_720p,37,placebo,0.276580,7646.880000,30.885100,40.806300,40.600700,32.112400
x265,720p,DrivingPOV_720p,22,ultrafast,1.420065,78445.460000,41.441100,44.621900,43.741300,41.783662
x265,720p,DrivingPOV_720p,27,ultrafast,0.837293,46252.700000,37.702500,42.185400,42.012900,38.252081
x265,720p,DrivingPOV_720p,32,ultrafast,0.461416,25488.950000,34.311600,40.364600,40.801600,35.095537
x265,720p,DrivingPOV_720p,37,ultrafast,0.243114,13429.820000,31.427800,38.964500,39.828800,32.423906
x265,720p,DrivingPOV_720p,22,superfast,1.301776,71911.090000,42.180400,44.729100,43.821100,42.442237
x265,720p,DrivingPOV_720p,27,superfast,0.767340,42388.430000,38.384500,42.090900,41.890900,38.835300
x265,720p,DrivingPOV_720p,32,superfast,0.431519,23837.420000,34.945600,40.027700,40.484600,35.609419
x265,720p,DrivingPOV_720p,37,superfast,0.233433,12895.040000,31.919300,38.566100,39.388500,32.801550
x265,720p,DrivingPOV_720p,22,veryfast,1.303066,71982.360000,42.225500,44.799200,43.868500,42.489044
x265,720p,DrivingPOV_720p,27,veryfast,0.768237,42437.990000,38.457400,42.165500,41.959100,38.908012
x265,720p,DrivingPOV_720p,32,veryfast,0.431408,23831.280000,35.030800,40.117800,40.564000,35.694562
x265,720p,DrivingPOV_720p,37,veryfast,0.233066,12874.740000,31.985000,38.624600,39.461400,32.867250
x265,720p,DrivingPOV_720p,22,faster,1.303066,71982.360000,42.225500,44.799200,43.868500,42.489044
x265,720p,DrivingPOV_720p,27,faster,0.768237,42437.990000,38.457400,42.165500,41.959100,38.908012
x265,720p,DrivingPOV_720p,32,faster,0.431408,23831.280000,35.030800,40.117800,40.564000,35.694562
x265,720p,DrivingPOV_720p,37,faster,0.233066,12874.740000,31.985000,38.624600,39.461400,32.867250
x265,720p,DrivingPOV_720p,22,fast,1.303092,71983.780000,42.225500,44.799200,43.868500,42.489044
x265,720p,DrivingPOV_720p,27,fast,0.768263,42439.410000,38.457400,42.165500,41.959100,38.908012
x265,720p,DrivingPOV_720p,32,fast,0.431433,23832.700000,35.030800,40.117800,40.564000,35.694562
x265,720p,DrivingPOV_720p,37,fast,0.233092,12876.160000,31.985000,38.624600,39.461400,32.867250
x265,720p,DrivingPOV_720p,22,medium,1.304690,72072.050000,42.240200,44.792700,43.868800,42.501519
x265,720p,DrivingPOV_720p,27,medium,0.769664,42516.820000,38.467900,42.161900,41.945900,38.916150
x265,720p,DrivingPOV_720p,32,medium,0.431177,23818.540000,35.038200,40.094000,40.544000,35.698300
x265,720p,DrivingPOV_720p,37,medium,0.233639,12906.370000,31.994100,38.610000,39.430600,32.872375
x265,720p,DrivingPOV_720p,22,slow,1.216759,67214.690000,42.025500,44.388600,43.429300,42.260931
x265,720p,DrivingPOV_720p,27,slow,0.703017,38835.220000,38.156500,41.654900,41.646600,38.593281
x265,720p,DrivingPOV_720p,32,slow,0.386626,21357.530000,34.646700,39.555000,40.279300,35.305506
x265,720p,DrivingPOV_720p,37,slow,0.200657,11084.450000,31.493500,38.066800,39.143300,32.382444
x265,720p,DrivingPOV_720p,22,slower,1.212940,67003.700000,42.029400,44.400200,43.439700,42.265719
x265,720p,DrivingPOV_720p,27,slower,0.699813,38658.220000,38.159800,41.678400,41.669400,38.599062
x265,720p,DrivingPOV_720p,32,slower,0.385422,21290.980000,34.654000,39.588200,40.303900,35.315506
x265,720p,DrivingPOV_720p,37,slower,0.198675,10974.940000,31.506800,38.109800,39.194000,32.399938
x265,720p,DrivingPOV_720p,22,veryslow,1.212965,67005.120000,42.029400,44.400200,43.439700,42.265719
x265,720p,DrivingPOV_720p,27,veryslow,0.699839,38659.630000,38.159800,41.678400,41.669400,38.599062
x265,720p,DrivingPOV_720p,32,veryslow,0.385447,21292.390000,34.654000,39.588200,40.303900,35.315506
x265,720p,DrivingPOV_720p,37,veryslow,0.198700,10976.360000,31.506800,38.109800,39.194000,32.399938
x265,720p,DrivingPOV_720p,22,placebo,1.215665,67154.270000,42.040700,44.411700,43.456400,42.277369
x265,720p,DrivingPOV_720p,27,placebo,0.701796,38767.720000,38.172200,41.684500,41.674500,38.610612
x265,720p,DrivingPOV_720p,32,placebo,0.384866,21260.300000,34.660000,39.601700,40.307500,35.321825
x265,720p,DrivingPOV_720p,37,placebo,0.199418,11016.010000,31.502300,38.093800,39.196200,32.395138
x265,720p,Johnny_720p,22,ultrafast,0.467752,25864.800000,43.907000,48.218200,48.699700,44.475994
x265,720p,Johnny_720p,27,ultrafast,0.268446,14844.000000,41.623100,46.571200,47.104200,42.274925
x265,720p,Johnny_720p,32,ultrafast,0.162179,8967.840000,39.175600,44.730700,45.250300,39.902462
x265,720p,Johnny_720p,37,ultrafast,0.101128,5592.000000,36.659500,43.095000,43.479600,37.487975
x265,720p,Johnny_720p,22,superfast,0.413837,22883.520000,44.171700,48.135700,48.570400,44.694369
x265,720p,Johnny_720p,27,superfast,0.233941,12936.000000,42.006500,46.294700,46.762900,42.571787
x265,720p,Johnny_720p,32,superfast,0.143672,7944.480000,39.709300,44.311100,44.770000,40.313206
x265,720p,Johnny_720p,37,superfast,0.092969,5140.800000,37.216400,42.639900,43.051400,37.920056
x265,720p,Johnny_720p,22,veryfast,0.413186,22847.520000,44.205800,48.210700,48.678900,44.735675
x265,720p,Johnny_720p,27,veryfast,0.233724,12924.000000,42.061700,46.389100,46.864300,42.632325
x265,720p,Johnny_720p,32,veryfast,0.143203,7918.560000,39.776800,44.432300,44.862700,40.385638
x265,720p,Johnny_720p,37,veryfast,0.092786,5130.720000,37.269300,42.778100,43.184800,37.983319
x265,720p,Johnny_720p,22,faster,0.413186,22847.520000,44.205800,48.210700,48.678900,44.735675
x265,720p,Johnny_720p,27,faster,0.233724,12924.000000,42.061700,46.389100,46.864300,42.632325
x265,720p,Johnny_720p,32,faster,0.143203,7918.560000,39.776800,44.432300,44.862700,40.385638
x265,720p,Johnny_720p,37,faster,0.092786,5130.720000,37.269300,42.778100,43.184800,37.983319
x265,720p,Johnny_720p,22,fast,0.413212,22848.960000,44.205800,48.210700,48.678900,44.735675
x265,720p,Johnny_720p,27,fast,0.233750,12925.440000,42.061700,46.389100,46.864300,42.632325
x265,720p,Johnny_720p,32,fast,0.143229,7920.000000,39.776800,44.432300,44.862700,40.385638
x265,720p,Johnny_720p,37,fast,0.092813,5132.160000,37.269300,42.778100,43.184800,37.983319
x265,720p,Johnny_720p,22,medium,0.412083,22786.560000,44.211600,48.205700,48.680700,44.740550
x265,720p,Johnny_720p,27,medium,0.233472,12910.080000,42.066600,46.387700,46.865300,42.636588
x265,720p,Johnny_720p,32,medium,0.141918,7847.520000,39.782000,44.421800,44.826700,40.387281
x265,720p,Johnny_720p,37,medium,0.092682,5124.960000,37.275000,42.734900,43.164700,37.984350
x265,720p,Johnny_720p,22,slow,0.360764,19948.800000,43.951000,47.972200,48.463500,44.484356
x265,720p,Johnny_720p,27,slow,0.208628,11536.320000,41.769300,46.010100,46.515000,42.330956
x265,720p,Johnny_720p,32,slow,0.128889,7127.040000,39.421600,43.948400,44.362000,40.013300
x265,720p,Johnny_720p,37,slow,0.082882,4583.040000,36.769600,42.109600,42.548400,37.464525
x265,720p,Johnny_720p,22,slower,0.358099,19801.440000,43.950600,47.974200,48.483900,44.485406
x265,720p,Johnny_720p,27,slower,0.207231,11459.040000,41.768900,46.043800,46.532500,42.333806
x265,720p,Johnny_720p,32,slower,0.127752,7064.160000,39.434200,43.981600,44.439000,40.031212
x265,720p,Johnny_720p,37,slower,0.081944,4531.200000,36.799500,42.188400,42.593600,37.498438
x265,720p,Johnny_720p,22,veryslow,0.358125,19802.880000,43.950600,47.974200,48.483900,44.485406
x265,720p,Johnny_720p,27,veryslow,0.207257,11460.480000,41.768900,46.043800,46.532500,42.333806
x265,720p,Johnny_720p,32,veryslow,0.127778,7065.600000,39.434200,43.981600,44.439000,40.031212
x265,720p,Johnny_720p,37,veryslow,0.081970,4532.640000,36.799500,42.188400,42.593600,37.498438
x265,720p,Johnny_720p,22,placebo,0.357891,19789.920000,43.955900,47.980500,48.483300,44.490400
x265,720p,Johnny_720p,27,placebo,0.208177,11511.360000,41.772800,46.053300,46.540300,42.338300
x265,720p,Johnny_720p,32,placebo,0.128976,7131.840000,39.433600,43.962800,44.429400,40.028912
x265,720p,Johnny_720p,37,placebo,0.082448,4559.040000,36.788900,42.175600,42.575700,37.487244
x265,720p,KristenAndSara_720p,22,ultrafast,0.533889,29521.920000,44.141900,47.628300,48.331800,44.621669
x265,720p,KristenAndSara_720p,27,ultrafast,0.326076,18030.720000,41.632200,45.723100,46.543200,42.194819
x265,720p,KristenAndSara_720p,32,ultrafast,0.204019,11281.440000,38.865900,43.816900,44.762400,39.543869
x265,720p,KristenAndSara_720p,37,ultrafast,0.129913,7183.680000,36.011500,42.300700,43.162000,36.851481
x265,720p,KristenAndSara_720p,22,superfast,0.456406,25237.440000,44.547200,47.598100,48.332200,44.974444
x265,720p,KristenAndSara_720p,27,superfast,0.275990,15261.120000,42.187800,45.585000,46.373700,42.661744
x265,720p,KristenAndSara_720p,32,superfast,0.174913,9672.000000,39.542600,43.551600,44.365300,40.094581
x265,720p,KristenAndSara_720p,37,superfast,0.115165,6368.160000,36.725200,41.904700,42.686100,37.421475
x265,720p,KristenAndSara_720p,22,veryfast,0.456094,25220.160000,44.601600,47.678800,48.434800,45.033500
x265,720p,KristenAndSara_720p,27,veryfast,0.276207,15273.120000,42.267500,45.648600,46.467000,42.741287
x265,720p,KristenAndSara_720p,32,veryfast,0.174644,9657.120000,39.630400,43.632500,44.507000,40.185319
x265,720p,KristenAndSara_720p,37,veryfast,0.114366,6324.000000,36.802900,42.002100,42.803200,37.502869
x265,720p,KristenAndSara_720p,22,faster,0.456094,25220.160000,44.601600,47.678800,48.434800,45.033500
x265,720p,KristenAndSara_720p,27,faster,0.276207,15273.120000,42.267500,45.648600,46.467000,42.741287
x265,720p,KristenAndSara_720p,32,faster,0.174644,9657.120000,39.630400,43.632500,44.507000,40.185319
x265,720p,KristenAndSara_720p,37,faster,0.114366,6324.000000,36.802900,42.002100,42.803200,37.502869
x265,720p,KristenAndSara_720p,22,fast,0.456120,25221.600000,44.601600,47.678800,48.434800,45.033500
x265,720p,KristenAndSara_720p,27,fast,0.276233,15274.560000,42.267500,45.648600,46.467000,42.741287
x265,720p,KristenAndSara_720p,32,fast,0.174670,9658.560000,39.630400,43.632500,44.507000,40.185319
x265,720p,KristenAndSara_720p,37,fast,0.114392,6325.440000,36.802900,42.002100,42.803200,37.502869
x265,720p,KristenAndSara_720p,22,medium,0.455660,25196.160000,44.605400,47.677600,48.422700,45.035994
x265,720p,KristenAndSara_720p,27,medium,0.274635,15186.240000,42.271000,45.649600,46.462900,42.744156
x265,720p,KristenAndSara_720p,32,medium,0.173906,9616.320000,39.631400,43.611600,44.496800,40.184250
x265,720p,KristenAndSara_720p,37,medium,0.114332,6322.080000,36.804500,41.955100,42.779200,37.499831
x265,720p,KristenAndSara_720p,22,slow,0.406510,22478.400000,44.370500,47.411000,48.232700,44.801919
x265,720p,KristenAndSara_720p,27,slow,0.251910,13929.600000,42.008200,45.240900,46.170100,42.470363
x265,720p,KristenAndSara_720p,32,slow,0.160486,8874.240000,39.302000,43.131900,44.068200,39.839256
x265,720p,KristenAndSara_720p,37,slow,0.103863,5743.200000,36.348200,41.441200,42.288700,37.037794
x265,720p,KristenAndSara_720p,22,slower,0.404028,22341.120000,44.372700,47.435200,48.225200,44.804887
x265,720p,KristenAndSara_720p,27,slower,0.250425,13847.520000,42.011200,45.282500,46.196600,42.477244
x265,720p,KristenAndSara_720p,32,slower,0.159696,8830.560000,39.313500,43.175100,44.105100,39.854325
x265,720p,KristenAndSara_720p,37,slower,0.103212,5707.200000,36.370800,41.495800,42.319000,37.062875
x265,720p,KristenAndSara_720p,22,veryslow,0.404054,22342.560000,44.372700,47.435200,48.225200,44.804887
x265,720p,KristenAndSara_720p,27,veryslow,0.250451,13848.960000,42.011200,45.282500,46.196600,42.477244
x265,720p,KristenAndSara_720p,32,veryslow,0.159722,8832.000000,39.313500,43.175100,44.105100,39.854325
x265,720p,KristenAndSara_720p,37,veryslow,0.103238,5708.640000,36.370800,41.495800,42.319000,37.062875
x265,720p,KristenAndSara_720p,22,placebo,0.404852,22386.720000,44.377700,47.445200,48.246900,44.811244
x265,720p,KristenAndSara_720p,27,placebo,0.251771,13921.920000,42.018700,45.299200,46.261200,42.488888
x265,720p,KristenAndSara_720p,32,placebo,0.160391,8868.960000,39.318300,43.155700,44.116800,39.858044
x265,720p,KristenAndSara_720p,37,placebo,0.104505,5778.720000,36.369200,41.516600,42.306200,37.061975
x265,720p,RollerCoaster_720p,22,ultrafast,0.708682,39148.150000,43.807800,45.038700,44.912600,43.953781
x265,720p,RollerCoaster_720p,27,ultrafast,0.414233,22882.560000,40.600200,42.452900,42.771400,40.851694
x265,720p,RollerCoaster_720p,32,ultrafast,0.238440,13171.630000,37.542600,40.381500,41.163100,37.946312
x265,720p,RollerCoaster_720p,37,ultrafast,0.141820,7834.260000,34.751200,38.745400,39.912300,35.323406
x265,720p,RollerCoaster_720p,22,superfast,0.656630,36272.730000,44.245900,45.182200,45.064900,44.355606
x265,720p,RollerCoaster_720p,27,superfast,0.384541,21242.360000,40.979100,42.481700,42.820900,41.188125
x265,720p,RollerCoaster_720p,32,superfast,0.225197,12440.030000,37.905100,40.286300,41.110400,38.254256
x265,720p,RollerCoaster_720p,37,superfast,0.135796,7501.500000,35.078300,38.581500,39.792600,35.591894
x265,720p,RollerCoaster_720p,22,veryfast,0.657911,36343.530000,44.317300,45.259100,45.129100,44.426900
x265,720p,RollerCoaster_720p,27,veryfast,0.386114,21329.210000,41.074400,42.576200,42.891500,41.281831
x265,720p,RollerCoaster_720p,32,veryfast,0.224607,12407.460000,37.987000,40.354200,41.159100,38.333206
x265,720p,RollerCoaster_720p,37,veryfast,0.135805,7501.970000,35.122200,38.612000,39.807100,35.633119
x265,720p,RollerCoaster_720p,22,faster,0.657911,36343.530000,44.317300,45.259100,45.129100,44.426900
x265,720p,RollerCoaster_720p,27,faster,0.386114,21329.210000,41.074400,42.576200,42.891500,41.281831
x265,720p,RollerCoaster_720p,32,faster,0.224607,12407.460000,37.987000,40.354200,41.159100,38.333206
x265,720p,RollerCoaster_720p,37,faster,0.135805,7501.970000,35.122200,38.612000,39.807100,35.633119
x265,720p,RollerCoaster_720p,22,fast,0.657937,36344.950000,44.317300,45.259100,45.129100,44.426900
x265,720p,RollerCoaster_720p,27,fast,0.386139,21330.620000,41.074400,42.576200,42.891500,41.281831
x265,720p,RollerCoaster_720p,32,fast,0.224633,12408.880000,37.987000,40.354200,41.159100,38.333206
x265,720p,RollerCoaster_720p,37,fast,0.135831,7503.380000,35.122200,38.612000,39.807100,35.633119
x265,720p,RollerCoaster_720p,22,medium,0.657629,36327.950000,44.326100,45.252400,45.125500,44.433956
x265,720p,RollerCoaster_720p,27,medium,0.385003,21267.850000,41.077500,42.570900,42.887600,41.283969
x265,720p,RollerCoaster_720p,32,medium,0.224112,12380.090000,37.990000,40.337200,41.137100,38.333394
x265,720p,RollerCoaster_720p,37,medium,0.135591,7490.170000,35.126400,38.603700,39.809800,35.636444
x265,720p,RollerCoaster_720p,22,slow,0.600476,33170.750000,44.073500,44.870400,44.693500,44.162056
x265,720p,RollerCoaster_720p,27,slow,0.344810,19047.560000,40.697800,42.050700,42.475400,40.893456
x265,720p,RollerCoaster_720p,32,slow,0.200913,11098.610000,37.590400,39.726900,40.726200,37.919919
x265,720p,RollerCoaster_720p,37,slow,0.120690,6667.000000,34.675900,37.918300,39.393900,35.173425
x265,720p,RollerCoaster_720p,22,slower,0.597579,33010.740000,44.075000,44.882700,44.712600,44.165331
x265,720p,RollerCoaster_720p,27,slower,0.344246,19016.410000,40.698300,42.063400,42.502100,40.896356
x265,720p,RollerCoaster_720p,32,slower,0.199358,11012.700000,37.597000,39.754700,40.750000,37.928919
x265,720p,RollerCoaster_720p,37,slower,0.120271,6643.870000,34.699700,37.955200,39.426200,35.198575
x265,720p,RollerCoaster_720p,22,veryslow,0.597605,33012.150000,44.075000,44.882700,44.712600,44.165331
x265,720p,RollerCoaster_720p,27,veryslow,0.344272,19017.830000,40.698300,42.063400,42.502100,40.896356
x265,720p,RollerCoaster_720p,32,veryslow,0.199384,11014.120000,37.597000,39.754700,40.750000,37.928919
x265,720p,RollerCoaster_720p,37,veryslow,0.120297,6645.290000,34.699700,37.955200,39.426200,35.198575
x265,720p,RollerCoaster_720p,22,placebo,0.598160,33042.840000,44.079900,44.899000,44.717300,44.170931
x265,720p,RollerCoaster_720p,27,placebo,0.343468,18973.460000,40.703000,42.071800,42.499800,40.900850
x265,720p,RollerCoaster_720p,32,placebo,0.200204,11059.430000,37.599000,39.743800,40.767500,37.931081
x265,720p,RollerCoaster_720p,37,placebo,0.120382,6650.010000,34.688700,37.947200,39.417600,35.187912
x265,720p,Vidyo3_720p,22,ultrafast,0.589722,32609.280000,44.087400,48.701400,48.382000,44.644188
x265,720p,Vidyo3_720p,27,ultrafast,0.315243,17431.680000,41.562700,47.228900,46.312500,42.213700
x265,720p,Vidyo3_720p,32,ultrafast,0.191120,10568.160000,38.737800,45.811500,44.307100,39.527988
x265,720p,Vidyo3_720p,37,ultrafast,0.119019,6581.280000,35.765000,44.632000,42.751300,36.755831
x265,720p,Vidyo3_720p,22,superfast,0.532439,29441.760000,44.490500,48.563300,48.250100,44.980025
x265,720p,Vidyo3_720p,27,superfast,0.277830,15362.880000,42.103600,46.881200,46.007600,42.646200
x265,720p,Vidyo3_720p,32,superfast,0.173568,9597.600000,39.391000,45.471000,43.982400,40.057962
x265,720p,Vidyo3_720p,37,superfast,0.112856,6240.480000,36.392800,44.355100,42.438900,37.268325
x265,720p,Vidyo3_720p,22,veryfast,0.530747,29348.160000,44.529000,48.641900,48.331900,45.023738
x265,720p,Vidyo3_720p,27,veryfast,0.276997,15316.800000,42.177100,46.954600,46.055800,42.718113
x265,720p,Vidyo3_720p,32,veryfast,0.172622,9545.280000,39.506600,45.492300,43.991900,40.161037
x265,720p,Vidyo3_720p,37,veryfast,0.112908,6243.360000,36.520400,44.481900,42.476100,37.390225
x265,720p,Vidyo3_720p,22,faster,0.530747,29348.160000,44.529000,48.641900,48.331900,45.023738
x265,720p,Vidyo3_720p,27,faster,0.276997,15316.800000,42.177100,46.954600,46.055800,42.718113
x265,720p,Vidyo3_720p,32,faster,0.172622,9545.280000,39.506600,45.492300,43.991900,40.161037
x265,720p,Vidyo3_720p,37,faster,0.112908,6243.360000,36.520400,44.481900,42.476100,37.390225
