video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
Vertical_Bayshore_270p,32,medium,1691.05,36.3680,45.7678,45.5477
Vertical_Bayshore_270p,37,medium,1015.23,33.2813,44.0321,43.9143
Vertical_Bayshore_270p,22,slow,4164.86,43.5340,50.1020,49.9524
Vertical_Bayshore_270p,27,slow,2678.44,39.6394,47.5419,47.2843
Vertical_Bayshore_270p,32,slow,1546.51,35.8879,45.0977,44.8735
Vertical_Bayshore_270p,37,slow,867.45,32.6796,43.0244,43.0074
Vertical_Bayshore_270p,22,slower,4147.46,43.5411,50.1331,49.9943
Vertical_Bayshore_270p,27,slower,2668.93,39.6411,47.5958,47.3455
Vertical_Bayshore_270p,32,slower,1530.50,35.9010,45.2197,44.9364
Vertical_Bayshore_270p,37,slower,865.36,32.6970,43.1561,43.1410
Vertical_Bayshore_270p,22,veryslow,4148.16,43.5411,50.1331,49.9943
Vertical_Bayshore_270p,27,veryslow,2669.62,39.6411,47.5958,47.3455
Vertical_Bayshore_270p,32,veryslow,1531.20,35.9010,45.2197,44.9364
Vertical_Bayshore_270p,37,veryslow,866.06,32.6970,43.1561,43.1410
Vertical_Bayshore_270p,22,placebo,4167.88,43.5645,50.1923,50.0413
Vertical_Bayshore_270p,27,placebo,2677.05,39.6665,47.6367,47.3657
Vertical_Bayshore_270p,32,placebo,1526.10,35.9195,45.2243,44.9786
Vertical_Bayshore_270p,37,placebo,851.67,32.6948,43.1438,43.1529
