encoder,resolution,VideoName,QP,Preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,Validated_Mean_Energy_J,Std_Dev_J,Avg_Time_per_Measurement_s,Measurements_Count_Used
x265,720p,WestWindEasy_720p,22,superfast,0.945937,26153.28,43.8915,48.5728,50.3657,44.588719,375.6524045,0.678906934447572,9.20102642125,4
x265,720p,WestWindEasy_720p,22,ultrafast,1.166606,32254.32,42.9597,48.4726,50.3804,43.76805,105.8745215,0.585298366093217,2.6614251403,10
x265,720p,WestWindEasy_720p,22,veryfast,0.945773,26148.72,43.967,48.6794,50.4932,44.669412,399.18115225,0.649620305787093,9.837953074,4
x265,720p,WestWindEasy_720p,27,fast,0.616667,17049.6,40.458,46.0487,48.1759,41.289788,354.5288776,0.889207915659381,8.5722598656,5
x265,720p,WestWindEasy_720p,27,faster,0.616641,17048.88,40.458,46.0487,48.1759,41.289788,353.482554,0.270354901840155,8.50048234,3
x265,720p,WestWindEasy_720p,27,medium,0.615451,17016,40.4649,46.0536,48.1702,41.295775,374.2493104,1.77517893468977,9.0151136926,5
x265,720p,WestWindEasy_720p,27,superfast,0.615738,17023.92,40.3243,45.9401,48.0786,41.159931,335.2645592,1.35763564009851,8.011930854,5
x265,720p,WestWindEasy_720p,27,ultrafast,0.768229,21240,39.3318,46.0255,48.3699,40.315038,94.4309715,0.070358944536806,2.299312402,4
x265,720p,WestWindEasy_720p,27,veryfast,0.616641,17048.88,40.458,46.0487,48.1759,41.289788,354.391494666667,1.14924647108497,8.54529187633333,9
x265,720p,WestWindEasy_720p,32,fast,0.388273,10734.96,36.9804,43.8098,46.2038,37.9837,314.7257082,0.830070491528701,7.451950178,5
x265,720p,WestWindEasy_720p,32,faster,0.388247,10734.24,36.9804,43.8098,46.2038,37.9837,315.208177666667,1.56360402500949,7.47568154133333,6
x265,720p,WestWindEasy_720p,32,medium,0.3877,10719.12,36.9874,43.7981,46.1925,37.988388,331.85269675,0.595728190685078,7.87061660675,4
x265,720p,WestWindEasy_720p,32,superfast,0.388655,10745.52,36.7934,43.7556,46.1617,37.814056,299.151140333333,1.60244088335822,7.063660828,6
x265,720p,WestWindEasy_720p,32,ultrafast,0.483151,13358.16,35.7359,43.921,46.5199,36.921469,84.2901692222222,0.743352049445244,2.034972649,9
x265,720p,WestWindEasy_720p,32,veryfast,0.388247,10734.24,36.9804,43.8098,46.2038,37.9837,314.5251045,0.349779110003728,7.46828286925,4
x265,720p,WestWindEasy_720p,37,fast,0.23862,6597.36,33.5933,42.1314,44.8283,34.829119,283.1948072,0.708881793405078,6.6476988704,5
x265,720p,WestWindEasy_720p,37,faster,0.238594,6596.64,33.5933,42.1314,44.8283,34.829119,282.7989222,1.27351232136313,6.6862832148,5
x265,720p,WestWindEasy_720p,37,medium,0.238672,6598.8,33.597,42.1206,44.8397,34.832394,295.845959,0.549910100088187,7.0062599754,5
x265,720p,WestWindEasy_720p,37,superfast,0.239488,6621.36,33.4295,42.1277,44.8448,34.686594,269.664816833333,1.32581130415718,6.29560104916667,6
x265,720p,WestWindEasy_720p,37,ultrafast,0.295399,8167.2,32.4033,42.3211,45.0839,33.8157,76.86821875,0.610867961634626,1.825662097,8
x265,720p,WestWindEasy_720p,37,veryfast,0.238594,6596.64,33.5933,42.1314,44.8283,34.829119,282.0722392,0.872856809427927,6.6251916962,5
x265,1080p,WorldCup_2k,22,fast,0.296416,18439.44,47.3481,50.7125,50.7656,47.771969,707.9926584,3.09693463824833,16.496232239,5
x265,1080p,WorldCup_2k,22,faster,0.296404,18438.72,47.3481,50.7125,50.7656,47.771969,707.5712476,2.8893943365045,16.4728248042,10
x265,1080p,WorldCup_2k,22,medium,0.296644,18453.6,47.3578,50.726,50.7721,47.781706,733.0826694,1.46008673090173,17.055973426,5
x265,1080p,WorldCup_2k,22,superfast,0.297461,18504.48,47.2465,50.6098,50.6701,47.670681,679.5272648,2.40480324427783,15.7813065868,5
x265,1080p,WorldCup_2k,22,ultrafast,0.34336,21359.76,46.4972,50.7471,50.7589,47.029175,194.0593724,0.765566985252571,4.5664624394,10
x265,1080p,WorldCup_2k,22,veryfast,0.296404,18438.72,47.3481,50.7125,50.7656,47.771969,706.355064166667,0.723011795470424,16.4651065613333,6
x265,1080p,WorldCup_2k,27,fast,0.180027,11199.12,44.6469,48.0324,48.2043,45.080831,624.29913725,2.08400146551194,14.41782798725,8
x265,1080p,WorldCup_2k,27,faster,0.180015,11198.4,44.6469,48.0324,48.2043,45.080831,627.219860333333,3.07435801611157,14.4426535615,6
x265,1080p,WorldCup_2k,27,medium,0.179769,11183.04,44.6552,48.0134,48.1713,45.084844,646.0405828,1.20315401587565,14.8954234704,5
x265,1080p,WorldCup_2k,27,superfast,0.179938,11193.6,44.535,47.9236,48.0988,44.969525,604.160650888889,4.91509200921245,13.9202981484444,9
x265,1080p,WorldCup_2k,27,ultrafast,0.208522,12971.76,43.7255,48.3059,48.3995,44.3039,176.69395975,0.335383198343204,4.1021788135,4
x265,1080p,WorldCup_2k,27,veryfast,0.180015,11198.4,44.6469,48.0324,48.2043,45.080831,624.4819582,2.24553448255815,14.4035588702,5
x265,1080p,WorldCup_2k,32,fast,0.113495,7060.32,41.7303,45.7506,45.9861,42.247556,561.374633888889,1.48293224228818,12.8435579628889,9
x265,1080p,WorldCup_2k,32,faster,0.113484,7059.6,41.7303,45.7506,45.9861,42.247556,561.1078292,2.30566960937809,12.8512154712,5
x265,1080p,WorldCup_2k,32,medium,0.113075,7034.16,41.7377,45.7116,45.9664,42.250362,580.728921166667,2.75060657174896,13.2706183645,6
x265,1080p,WorldCup_2k,32,superfast,0.113576,7065.36,41.6384,45.6917,45.9223,42.159475,546.9394446,2.26901871358993,12.4930430924,5
x265,1080p,WorldCup_2k,32,ultrafast,0.129001,8024.88,40.7697,46.1084,46.2829,41.447944,162.4088006,0.601897433592552,3.7763821216,5
x265,1080p,WorldCup_2k,32,veryfast,0.113484,7059.6,41.7303,45.7506,45.9861,42.247556,563.084774857143,1.4948133474496,12.8687260417143,7
x265,1080p,WorldCup_2k,37,fast,0.073009,4541.76,38.6945,43.928,44.191,39.365125,520.0127556,1.61251284823325,11.8128515736,5
x265,1080p,WorldCup_2k,37,faster,0.072998,4541.04,38.6945,43.928,44.191,39.365125,520.4499765,0.539034746089403,11.821977016,4
x265,1080p,WorldCup_2k,37,medium,0.072905,4535.28,38.6909,43.8778,44.1403,39.355669,534.4438344,1.53632866619607,12.1069779874,5
x265,1080p,WorldCup_2k,37,superfast,0.073198,4553.52,38.6434,43.8647,44.108,39.311269,505.81123525,0.456360781419975,11.43576406075,4
x265,1080p,WorldCup_2k,37,ultrafast,0.08081,5027.04,37.8353,44.2854,44.5034,38.655187,152.3015996,0.63672818565091,3.5058123998,5
x265,1080p,WorldCup_2k,37,veryfast,0.072998,4541.04,38.6945,43.928,44.191,39.365125,521.587325875,3.86007271257,11.864266691,8
x265,1080p,WorldCup_far_2k,22,fast,1.037978,64570.56,43.9166,45.0075,47.025,44.179056,971.733748833333,2.41934033383982,23.196723096,6
x265,1080p,WorldCup_far_2k,22,faster,1.037967,64569.84,43.9166,45.0075,47.025,44.179056,970.9509932,1.09363069258717,23.1775060184,5
x265,1080p,WorldCup_far_2k,22,medium,1.036624,64486.32,43.9281,44.9986,47.0167,44.188044,1012.2284392,2.87927663845022,24.1922170284,5
x265,1080p,WorldCup_far_2k,22,superfast,1.036617,64485.84,43.8699,44.9466,46.9067,44.126994,934.0359754,3.31479021780184,22.0848691522,5
x265,1080p,WorldCup_far_2k,22,ultrafast,1.132485,70449.6,43.1824,44.696,46.9043,43.509619,258.2604353,1.39102985186588,6.2021565413,10
x265,1080p,WorldCup_far_2k,22,veryfast,1.037967,64569.84,43.9166,45.0075,47.025,44.179056,972.583655,3.4384965281148,23.191186466,5
x265,1080p,WorldCup_far_2k,27,fast,0.621046,38634,40.4849,41.7757,44.1572,40.795094,860.24231975,1.41046908000409,20.2017428165,4
x265,1080p,WorldCup_far_2k,27,faster,0.621034,38633.28,40.4849,41.7757,44.1572,40.795094,856.733626416667,3.14859567711591,20.144136741,12
x265,1080p,WorldCup_far_2k,27,medium,0.620305,38587.92,40.4933,41.7671,44.1437,40.801063,893.0049406,3.21134040972999,20.9628087426,5
x265,1080p,WorldCup_far_2k,27,superfast,0.621354,38653.2,40.4059,41.6983,44.0406,40.713844,824.045640333333,0.50258158190719,19.229689086,3
x265,1080p,WorldCup_far_2k,27,ultrafast,0.693839,43162.32,39.7752,41.6346,44.2618,40.171825,227.441190166667,1.18261744215641,5.36621361783333,6
x265,1080p,WorldCup_far_2k,27,veryfast,0.621034,38633.28,40.4849,41.7757,44.1572,40.795094,859.77593,3.90538806076702,20.1934858506,10
x265,1080p,WorldCup_far_2k,32,fast,0.37684,23442.48,37.1165,39.1679,41.7514,37.534394,748.369239,2.11750684260547,17.4215615546,5
x265,1080p,WorldCup_far_2k,32,faster,0.376829,23441.76,37.1165,39.1679,41.7514,37.534394,750.7965892,1.846978433387,17.4737593922,5
x265,1080p,WorldCup_far_2k,32,medium,0.375772,23376,37.1218,39.1515,41.7227,37.536213,777.9588482,2.29271001118757,18.2125747472,5
x265,1080p,WorldCup_far_2k,32,superfast,0.376871,23444.4,37.0346,39.1135,41.666,37.453994,727.9128098,2.22736410219236,16.7181670604,5
x265,1080p,WorldCup_far_2k,32,ultrafast,0.414444,25781.76,36.4118,39.27,42.0455,36.942544,204.655407333333,1.38156096737323,4.74084365944445,9
x265,1080p,WorldCup_far_2k,32,veryfast,0.376829,23441.76,37.1165,39.1679,41.7514,37.534394,753.121546,1.18502876970498,17.4625881378,5
x265,1080p,WorldCup_far_2k,37,fast,0.226493,14089.68,33.8607,37.2308,39.8691,34.446856,668.776862666667,4.01869394508184,15.4068097978333,6
x265,1080p,WorldCup_far_2k,37,faster,0.226481,14088.96,33.8607,37.2308,39.8691,34.446856,668.0296005,1.0443644318827,15.42163801625,4
x265,1080p,WorldCup_far_2k,37,medium,0.227079,14126.16,33.8692,37.2297,39.8574,34.453494,696.5582754,2.00704969175636,15.9475999928,5
x265,1080p,WorldCup_far_2k,37,superfast,0.226817,14109.84,33.8066,37.2187,39.832,34.396444,644.872209333333,0.133494949194092,14.8263725216667,3
x265,1080p,WorldCup_far_2k,37,ultrafast,0.244051,15181.92,33.2724,37.4842,40.2794,33.973575,184.8871505,1.10564464494751,4.28103170466667,6
x265,1080p,WorldCup_far_2k,37,veryfast,0.226481,14088.96,33.8607,37.2308,39.8691,34.446856,667.71101325,1.05742730190917,15.41488861375,4
