VideoName,QP,Preset,Repeat,RAPL_Core_Before_uJ,RAPL_Core_After_uJ
RollerCoaster_720p,37,superfast,13,1591507949,1773155067
RollerCoaster_720p,37,superfast,14,1773183876,1954217348
RollerCoaster_720p,37,superfast,15,1954229555,2135359828
RollerCoaster_720p,37,veryfast,1,2135378261,2336039307
RollerCoaster_720p,37,veryfast,2,2336055054,2524359138
RollerCoaster_720p,37,veryfast,3,2524377692,2712721571
RollerCoaster_720p,37,veryfast,4,2712736341,2899688560
RollerCoaster_720p,37,veryfast,5,2899700950,3087015473
RollerCoaster_720p,37,veryfast,6,3087031098,3274195475
RollerCoaster_720p,37,veryfast,7,3274210795,3460887014
RollerCoaster_720p,37,veryfast,8,3460901052,3648123900
RollerCoaster_720p,37,veryfast,9,3648136229,3834491221
RollerCoaster_720p,37,veryfast,10,3834505808,4021023275
RollerCoaster_720p,37,veryfast,11,4021034383,4208032013
RollerCoaster_720p,37,veryfast,12,4208044647,4396472448
RollerCoaster_720p,37,veryfast,13,4396483556,4582619127
RollerCoaster_720p,37,veryfast,14,4582631517,4770923211
RollerCoaster_720p,37,veryfast,15,4770936944,4966900309
RollerCoaster_720p,37,faster,1,4966922953,5157582316
RollerCoaster_720p,37,faster,2,5157592631,5343476127
RollerCoaster_720p,37,faster,3,5343486625,5530315127
RollerCoaster_720p,37,faster,4,5530332522,5716940625
RollerCoaster_720p,37,faster,5,5716952283,5902316799
RollerCoaster_720p,37,faster,6,5902333522,6089116552
RollerCoaster_720p,37,faster,7,6089128576,6277383771
RollerCoaster_720p,37,faster,8,6277396710,6463968864
RollerCoaster_720p,37,faster,9,6463982292,6651230104
RollerCoaster_720p,37,faster,10,6651244935,6842181336
RollerCoaster_720p,37,faster,11,6842208619,7038572435
RollerCoaster_720p,37,faster,12,7038600206,7226201227
RollerCoaster_720p,37,faster,13,7226216486,7414093812
RollerCoaster_720p,37,faster,14,7414111024,7600964611
RollerCoaster_720p,37,faster,15,7600973583,7795126589
RollerCoaster_720p,37,fast,1,7795140749,7989446282
RollerCoaster_720p,37,fast,2,7989466302,8218867936
RollerCoaster_720p,37,fast,3,8218891191,8457138994
RollerCoaster_720p,37,fast,4,8457211320,8682357716
RollerCoaster_720p,37,fast,5,8682376698,8877317972
RollerCoaster_720p,37,fast,6,8877332315,9065890609
RollerCoaster_720p,37,fast,7,9065903243,9253249688
RollerCoaster_720p,37,fast,8,9253266350,9439751163
RollerCoaster_720p,37,fast,9,9439767765,9625900650
RollerCoaster_720p,37,fast,10,9625911575,9812817164
RollerCoaster_720p,37,fast,11,9812830042,10000762605
RollerCoaster_720p,37,fast,12,10000776949,10187661236
RollerCoaster_720p,37,fast,13,10187676556,10373778008
RollerCoaster_720p,37,fast,14,10373794060,10559945805
RollerCoaster_720p,37,fast,15,10559956425,10745948808
RollerCoaster_720p,37,medium,1,10745963396,10939634470
RollerCoaster_720p,37,medium,2,10939656625,11143672033
RollerCoaster_720p,37,medium,3,11143687170,11336879424
RollerCoaster_720p,37,medium,4,11336897857,11530022973
RollerCoaster_720p,37,medium,5,11530035119,11723176226
RollerCoaster_720p,37,medium,6,11723194170,11915680250
RollerCoaster_720p,37,medium,7,11915697462,12108021371
RollerCoaster_720p,37,medium,8,12108038644,12301498171
RollerCoaster_720p,37,medium,9,12301507021,12494074399
RollerCoaster_720p,37,medium,10,12494089230,12688673632
RollerCoaster_720p,37,medium,11,12688692126,12881901287
RollerCoaster_720p,37,medium,12,12881913372,13088412050
RollerCoaster_720p,37,medium,13,13088425172,13281621272
RollerCoaster_720p,37,medium,14,13281637507,13477451154
RollerCoaster_720p,37,medium,15,13477463788,13671427952
RollerCoaster_720p,37,slow,1,13671441929,13960008085
RollerCoaster_720p,37,slow,2,13960022917,14249840046
RollerCoaster_720p,37,slow,3,14249849872,14552273903
RollerCoaster_720p,37,slow,4,14552284645,14841408844
RollerCoaster_720p,37,slow,5,14841420257,15131478170
RollerCoaster_720p,37,slow,6,15131495137,15422149789
RollerCoaster_720p,37,slow,7,15422171029,15714027459
RollerCoaster_720p,37,slow,8,15714044305,16005315593
RollerCoaster_720p,37,slow,9,16005329143,16309673884
RollerCoaster_720p,37,slow,10,16309686213,16601767863
RollerCoaster_720p,37,slow,11,16601781168,16897392777
RollerCoaster_720p,37,slow,12,16897405411,17189787475
RollerCoaster_720p,37,slow,13,17189798340,17482987103
RollerCoaster_720p,37,slow,14,17483006268,17776345849
RollerCoaster_720p,37,slow,15,17776363733,18067128308
RollerCoaster_720p,37,slower,1,18067139294,18430670590
RollerCoaster_720p,37,slower,2,18430684018,18803678669
RollerCoaster_720p,37,slower,3,18803700885,19172061026
RollerCoaster_720p,37,slower,4,19172074881,19536524937
RollerCoaster_720p,37,slower,5,19536539280,19900503681
RollerCoaster_720p,37,slower,6,19900519183,20264627199
RollerCoaster_720p,37,slower,7,20264641542,20630462566
RollerCoaster_720p,37,slower,8,20630473369,21006812067
RollerCoaster_720p,37,slower,9,21006824579,21368543990
RollerCoaster_720p,37,slower,10,21368558394,21728896217
RollerCoaster_720p,37,slower,11,21728906471,22092739646
RollerCoaster_720p,37,slower,12,22092754538,22467733498
RollerCoaster_720p,37,slower,13,22467745766,22829384366
RollerCoaster_720p,37,slower,14,22829397855,23191265032
RollerCoaster_720p,37,slower,15,23191281206,23554473330
RollerCoaster_720p,37,veryslow,1,23554485965,23917601673
RollerCoaster_720p,37,veryslow,2,23917632801,24283515714
RollerCoaster_720p,37,veryslow,3,24283526457,24647589917
RollerCoaster_720p,37,veryslow,4,24647605908,25011557186
RollerCoaster_720p,37,veryslow,5,25011569942,25388499702
RollerCoaster_720p,37,veryslow,6,25388514167,25752836416
RollerCoaster_720p,37,veryslow,7,25752848074,26116419469
RollerCoaster_720p,37,veryslow,8,26116434240,26481917862
RollerCoaster_720p,37,veryslow,9,26481929825,26856183872
RollerCoaster_720p,37,veryslow,10,26856195835,27220044513
RollerCoaster_720p,37,veryslow,11,27220062701,27583909243
RollerCoaster_720p,37,veryslow,12,27583918703,27944125423
RollerCoaster_720p,37,veryslow,13,27944142391,28307397625
RollerCoaster_720p,37,veryslow,14,28307410504,28672068567
RollerCoaster_720p,37,veryslow,15,28672081933,29035734323
RollerCoaster_720p,37,placebo,1,29035754647,29459078515
RollerCoaster_720p,37,placebo,2,29459099938,29891313675
RollerCoaster_720p,37,placebo,3,29891335160,30316374721
RollerCoaster_720p,37,placebo,4,30316391628,30735567984
RollerCoaster_720p,37,placebo,5,30735581228,31156446423
RollerCoaster_720p,37,placebo,6,31156458813,31578089020
RollerCoaster_720p,37,placebo,7,31578106354,31999502431
RollerCoaster_720p,37,placebo,8,31999520009,32418848587
RollerCoaster_720p,37,placebo,9,32418861953,32851609075
RollerCoaster_720p,37,placebo,10,32851619573,33271930509
RollerCoaster_720p,37,placebo,11,33271943876,33692647572
RollerCoaster_720p,37,placebo,12,33692669117,34116821962
RollerCoaster_720p,37,placebo,13,34116832338,34554059734
RollerCoaster_720p,37,placebo,14,34554076275,34976363707
RollerCoaster_720p,37,placebo,15,34976378721,35400076001
DrivingPOV_720p,22,ultrafast,1,35400091382,35490023891
DrivingPOV_720p,22,ultrafast,2,35490039028,35578244734
DrivingPOV_720p,22,ultrafast,3,35578265364,35666245669
DrivingPOV_720p,22,ultrafast,4,35666259524,35754645894
DrivingPOV_720p,22,ultrafast,5,35754659444,35843191383
DrivingPOV_720p,22,ultrafast,6,35843212257,35931974298
DrivingPOV_720p,22,ultrafast,7,35931987237,36019770460
DrivingPOV_720p,22,ultrafast,8,36019785962,36108146393
DrivingPOV_720p,22,ultrafast,9,36108161896,36196845568
DrivingPOV_720p,22,ultrafast,10,36196861681,36285539494
DrivingPOV_720p,22,ultrafast,11,36285552982,36374243368
DrivingPOV_720p,22,ultrafast,12,36374260031,36463140174
DrivingPOV_720p,22,ultrafast,13,36463153236,36551565912
DrivingPOV_720p,22,ultrafast,14,36551588251,36639405104
DrivingPOV_720p,22,ultrafast,15,36639416884,36728038971
DrivingPOV_720p,22,superfast,1,36728049835,37046109202
DrivingPOV_720p,22,superfast,2,37046123667,37377292680
DrivingPOV_720p,22,superfast,3,37377306352,37695759333
DrivingPOV_720p,22,superfast,4,37695775080,38015846587
DrivingPOV_720p,22,superfast,5,38015861846,38334222054
DrivingPOV_720p,22,superfast,6,38334234688,38652012256
DrivingPOV_720p,22,superfast,7,38652027881,38971311121
DrivingPOV_720p,22,superfast,8,38971334254,39302285738
DrivingPOV_720p,22,superfast,9,39302297823,39618922073
DrivingPOV_720p,22,superfast,10,39618932388,39938284903
DrivingPOV_720p,22,superfast,11,39938301505,40255584506
DrivingPOV_720p,22,superfast,12,40255595248,40572898513
DrivingPOV_720p,22,superfast,13,40572911208,40889999203
DrivingPOV_720p,22,superfast,14,40890017513,41208349340
DrivingPOV_720p,22,superfast,15,41208361364,41525424090
DrivingPOV_720p,22,veryfast,1,41525441973,41872954084
DrivingPOV_720p,22,veryfast,2,41872969770,42205350694
DrivingPOV_720p,22,veryfast,3,42205365098,42537156241
DrivingPOV_720p,22,veryfast,4,42537169974,42871765125
DrivingPOV_720p,22,veryfast,5,42871776539,43207398666
DrivingPOV_720p,22,veryfast,6,43207408858,43554883311
DrivingPOV_720p,22,veryfast,7,43554900156,43888835154
DrivingPOV_720p,22,veryfast,8,43888849375,44222094921
DrivingPOV_720p,22,veryfast,9,44222112010,44556440073
DrivingPOV_720p,22,veryfast,10,44556450449,44896502984
DrivingPOV_720p,22,veryfast,11,44896523309,45237845128
DrivingPOV_720p,22,veryfast,12,45237853490,45573682525
DrivingPOV_720p,22,veryfast,13,45573718047,45908448819
DrivingPOV_720p,22,veryfast,14,45908460415,46243496057
DrivingPOV_720p,22,veryfast,15,46243509118,46578912190
DrivingPOV_720p,22,faster,1,46578921590,46913956010
DrivingPOV_720p,22,faster,2,46913975908,47249308728
DrivingPOV_720p,22,faster,3,47249321119,47582345107
DrivingPOV_720p,22,faster,4,47582360976,47929903666
DrivingPOV_720p,22,faster,5,47929914896,48264423012
DrivingPOV_720p,22,faster,6,48264435829,48599436681
DrivingPOV_720p,22,faster,7,48599445287,48933726902
DrivingPOV_720p,22,faster,8,48933754428,49268204561
DrivingPOV_720p,22,faster,9,49268213594,49602629120
DrivingPOV_720p,22,faster,10,49602642670,49937467008
DrivingPOV_720p,22,faster,11,49937477018,50274478963
DrivingPOV_720p,22,faster,12,50274500081,50624293619
DrivingPOV_720p,22,faster,13,50624308206,50960006504
DrivingPOV_720p,22,faster,14,50960024876,51296589017
DrivingPOV_720p,22,faster,15,51296603909,51633010641
DrivingPOV_720p,22,fast,1,51633027059,51967119161
DrivingPOV_720p,22,fast,2,51967139729,52315111068
DrivingPOV_720p,22,fast,3,52315126143,52649779095
DrivingPOV_720p,22,fast,4,52649796490,52985918066
DrivingPOV_720p,22,fast,5,52985937536,53323304532
DrivingPOV_720p,22,fast,6,53323318814,53658920372
DrivingPOV_720p,22,fast,7,53658932029,53992940329
DrivingPOV_720p,22,fast,8,53992951072,54327587971
DrivingPOV_720p,22,fast,9,54327602681,54663243301
DrivingPOV_720p,22,fast,10,54663258010,55010813273
DrivingPOV_720p,22,fast,11,55010822978,55345361855
DrivingPOV_720p,22,fast,12,55345374672,55678160442
DrivingPOV_720p,22,fast,13,55678176311,56011078657
DrivingPOV_720p,22,fast,14,56011093732,56345758281
DrivingPOV_720p,22,fast,15,56345771403,56694176639
DrivingPOV_720p,22,medium,1,56694190983,57047737868
DrivingPOV_720p,22,medium,2,57047750991,57403241352
DrivingPOV_720p,22,medium,3,57403250691,57757313017
DrivingPOV_720p,22,medium,4,57757325102,58112007788
DrivingPOV_720p,22,medium,5,58112025427,58468168985
DrivingPOV_720p,22,medium,6,58468184488,58826151406
DrivingPOV_720p,22,medium,7,58826167031,59193940137
DrivingPOV_720p,22,medium,8,59193954175,59548624044
DrivingPOV_720p,22,medium,9,59548636434,59904295497
DrivingPOV_720p,22,medium,10,59904330470,60260156158
DrivingPOV_720p,22,medium,11,60260166778,60614561806
DrivingPOV_720p,22,medium,12,60614573647,60978213707
DrivingPOV_720p,22,medium,13,60978240257,61336606100
DrivingPOV_720p,22,medium,14,61336624227,61693034082
DrivingPOV_720p,22,medium,15,61693046350,62049237637
DrivingPOV_720p,22,slow,1,62049254178,62777687372
DrivingPOV_720p,22,slow,2,62777703119,63508978651
DrivingPOV_720p,22,slow,3,63509002028,64241472748
DrivingPOV_720p,22,slow,4,64241490997,64968062685
DrivingPOV_720p,22,slow,5,64968091249,65702672437
DrivingPOV_720p,22,slow,6,65702717786,66422535585
DrivingPOV_720p,22,slow,7,66422555055,67147093544
DrivingPOV_720p,22,slow,8,67147107460,67883796920
DrivingPOV_720p,22,slow,9,67883811873,68605074370
DrivingPOV_720p,22,slow,10,68605087798,69323603659
DrivingPOV_720p,22,slow,11,69323616171,70052230638
DrivingPOV_720p,22,slow,12,70052246996,70765508598
DrivingPOV_720p,22,slow,13,70765522147,71490791287
DrivingPOV_720p,22,slow,14,71490805203,72203378940
DrivingPOV_720p,22,slow,15,72203394138,72916694131
DrivingPOV_720p,22,slower,1,72916707497,73849844086
DrivingPOV_720p,22,slower,2,73849855133,74772045033
DrivingPOV_720p,22,slower,3,74772071339,75702612475
DrivingPOV_720p,22,slower,4,75702626696,76641127711
DrivingPOV_720p,22,slower,5,76641139064,77575325027
DrivingPOV_720p,22,slower,6,77575335586,78527123738
DrivingPOV_720p,22,slower,7,78527139546,79470912764
DrivingPOV_720p,22,slower,8,79470933455,80413245374
DrivingPOV_720p,22,slower,9,80413263013,81357564246
DrivingPOV_720p,22,slower,10,81357581763,82294159870
DrivingPOV_720p,22,slower,11,82294172932,83254148563
DrivingPOV_720p,22,slower,12,83254163577,84190860398
DrivingPOV_720p,22,slower,13,84190874192,85147837074
DrivingPOV_720p,22,slower,14,85147851539,86084953633
DrivingPOV_720p,22,slower,15,86084964436,87033458407
DrivingPOV_720p,22,veryslow,1,87033467196,87964431060
DrivingPOV_720p,22,veryslow,2,87964442901,88894548979
DrivingPOV_720p,22,veryslow,3,88894559111,89835801086
DrivingPOV_720p,22,veryslow,4,89835812439,90780837973
DrivingPOV_720p,22,veryslow,5,90780849204,91723299794
DrivingPOV_720p,22,veryslow,6,91723309377,92650704891
DrivingPOV_720p,22,veryslow,7,92650716976,93592498073
DrivingPOV_720p,22,veryslow,8,93592511501,94528568858
DrivingPOV_720p,22,veryslow,9,94528578501,95473531588
DrivingPOV_720p,22,veryslow,10,95473546114,96408911029
DrivingPOV_720p,22,veryslow,11,96408924945,97333754792
DrivingPOV_720p,22,veryslow,12,97333762116,98277991083
DrivingPOV_720p,22,veryslow,13,98278007807,99209363271
DrivingPOV_720p,22,veryslow,14,99209380544,100149924279
DrivingPOV_720p,22,veryslow,15,100149942406,101077816557
DrivingPOV_720p,22,placebo,1,101077827177,102341677518
DrivingPOV_720p,22,placebo,2,102341692960,103587796887
DrivingPOV_720p,22,placebo,3,103587813183,104844196686
DrivingPOV_720p,22,placebo,4,104844207916,106093060798
DrivingPOV_720p,22,placebo,5,106093078742,107358785829
DrivingPOV_720p,22,placebo,6,107358798097,108627615162
DrivingPOV_720p,22,placebo,7,108627631397,109896514562
DrivingPOV_720p,22,placebo,8,109896524999,111176318049
DrivingPOV_720p,22,placebo,9,111176331049,112448384738
DrivingPOV_720p,22,placebo,10,112448397373,113714144193
DrivingPOV_720p,22,placebo,11,113714165128,114991078913
DrivingPOV_720p,22,placebo,12,114991093012,116253143492
DrivingPOV_720p,22,placebo,13,116253157164,117535377575
DrivingPOV_720p,22,placebo,14,117535396618,118801626958
DrivingPOV_720p,22,placebo,15,118801635381,120076633032
DrivingPOV_720p,27,ultrafast,1,120076658240,120151218596
DrivingPOV_720p,27,ultrafast,2,120151233671,120225704611
DrivingPOV_720p,27,ultrafast,3,120225719687,120301032299
DrivingPOV_720p,27,ultrafast,4,120301045849,120375335942
DrivingPOV_720p,27,ultrafast,5,120375345219,120450077694
DrivingPOV_720p,27,ultrafast,6,120450097286,120525163561
DrivingPOV_720p,27,ultrafast,7,120525178637,120600129007
DrivingPOV_720p,27,ultrafast,8,120600140237,120675057892
DrivingPOV_720p,27,ultrafast,9,120675066071,120749301964
DrivingPOV_720p,27,ultrafast,10,120749313988,120824092789
DrivingPOV_720p,27,ultrafast,11,120824105484,120899080817
DrivingPOV_720p,27,ultrafast,12,120899098944,120973960508
DrivingPOV_720p,27,ultrafast,13,120973976743,121057707364
DrivingPOV_720p,27,ultrafast,14,121057730984,121137705023
DrivingPOV_720p,27,ultrafast,15,121137719915,121212488096
DrivingPOV_720p,27,superfast,1,121212504392,121484143528
DrivingPOV_720p,27,superfast,2,121484157383,121757031013
DrivingPOV_720p,27,superfast,3,121757045600,122028230209
DrivingPOV_720p,27,superfast,4,122028242721,122298260463
DrivingPOV_720p,27,superfast,5,122298274562,122566991647
DrivingPOV_720p,27,superfast,6,122567007272,122835362969
DrivingPOV_720p,27,superfast,7,122835383172,123104242225
DrivingPOV_720p,27,superfast,8,123104256385,123372403159
DrivingPOV_720p,27,superfast,9,123372415183,123641881535
DrivingPOV_720p,27,superfast,10,123641898136,123926257760
DrivingPOV_720p,27,superfast,11,123926267830,124206428551
DrivingPOV_720p,27,superfast,12,124206445885,124492944358
DrivingPOV_720p,27,superfast,13,124492957298,124763502504
DrivingPOV_720p,27,superfast,14,124763522157,125032866926
DrivingPOV_720p,27,superfast,15,125032881514,125304286336
DrivingPOV_720p,27,veryfast,1,125304299337,125597336062
DrivingPOV_720p,27,veryfast,2,125597360537,125887802970
DrivingPOV_720p,27,veryfast,3,125887835685,126171182494
DrivingPOV_720p,27,veryfast,4,126171193663,126454324042
DrivingPOV_720p,27,veryfast,5,126454336920,126737908094
DrivingPOV_720p,27,veryfast,6,126737919751,127023687452
DrivingPOV_720p,27,veryfast,7,127023700697,127308513017
DrivingPOV_720p,27,veryfast,8,127308528520,127593079000
DrivingPOV_720p,27,veryfast,9,127593096395,127876160490
DrivingPOV_720p,27,veryfast,10,127876179105,128156932537
DrivingPOV_720p,27,veryfast,11,128156946636,128453750381
DrivingPOV_720p,27,veryfast,12,128453767532,128735905481
DrivingPOV_720p,27,veryfast,13,128735917993,129017779760
